RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,X,Y
p9,4,Ts.png,None,0,798,1264,7,5,933.1,570.8,373.1,330.8
p9,4,Ts.png,None,0,656,2082,7,6,951.1,504.9,391.1,264.9
p9,4,Ts.png,None,0,82,2896,7,7,930.2,513.3,370.2,273.3
p9,8,Ts.png,None,0,52,10,14,1,1527.1,348.5,967.1,108.5
p9,8,Ts.png,None,0,22,80,14,2,1517.5,385,957.5,145
p9,8,Ts.png,None,0,50,146,14,3,1566.1,347,1006.1,107
p9,8,Ts.png,None,0,26,238,14,4,1575.5,314.2,1015.5,74.2
p9,8,Ts.png,None,0,36,598,14,5,925.8,549.1,365.8,309.1
p9,50,Tt.png,None,0,224,2168,8,6,667.9,1097.6,107.9,857.6
p9,50,Tt.png,None,0,138,2418,8,7,583.1,1085.9,23.1,845.9
p9,50,Tt.png,None,0,356,2644,8,8,1050.1,437.6,490.1,197.6
p9,25,Tt.png,None,0,666,10,2,1,938.4,541.8,378.4,301.8
p9,25,Tt.png,None,0,774,700,2,2,909.5,486.5,349.5,246.5
p9,28,Tt.png,None,0,1718,108,1,1,929.7,525.4,369.7,285.4
p9,34,Tt.png,None,0,668,10,3,1,917,557.8,357,317.8
p9,34,Tt.png,None,0,760,702,3,2,914.3,511.7,354.3,271.7
p9,34,Tt.png,None,0,32,1708,3,3,928.2,471.9,368.2,231.9
p9,9,Tt.png,None,0,800,10,2,1,975.4,450.4,415.4,210.4
p9,9,Tt.png,None,0,2008,992,2,2,980.6,453.8,420.6,213.8
p9,10,Tt.png,None,0,120,10,2,1,939,454.3,379,214.3
p9,10,Tt.png,None,0,2846,154,2,2,980.1,457.6,420.1,217.6
p9,11,Tt.png,None,0,1052,10,3,1,969.8,467.6,409.8,227.6
p9,11,Tt.png,None,0,984,1084,3,2,976.2,416.9,416.2,176.9
p9,11,Tt.png,None,0,138,2086,3,3,991.7,461.8,431.7,221.8
p9,35,Tt.png,None,0,828,270,3,2,961.5,497.3,401.5,257.3
p9,35,Tt.png,None,0,776,1116,3,3,958.4,433.6,398.4,193.6
p9,43,Tt.png,None,0,288,10,6,1,1003.1,476.1,443.1,236.1
p9,43,Tt.png,None,0,1094,316,6,2,980.4,451.7,420.4,211.7
p9,43,Tt.png,None,0,192,1428,6,3,945.6,450.2,385.6,210.2
p9,43,Tt.png,None,0,458,1636,6,4,980.3,454.7,420.3,214.7
p9,43,Tt.png,None,0,572,2110,6,5,972.6,472.4,412.6,232.4
p9,43,Tt.png,None,0,302,2698,6,6,945.3,466.6,385.3,226.6
p9,12,Ul.png,None,0,50,2248,5,5,984.3,521.7,424.3,281.7
p9,25,Ul.png,None,0,768,10,6,1,983.3,511.3,423.3,271.3
p9,25,Ul.png,None,0,418,798,6,2,924.4,529.9,364.4,289.9
p9,25,Ul.png,None,0,262,1236,6,3,971.3,553.6,411.3,313.6
p9,25,Ul.png,None,0,464,1516,6,4,928.1,580.7,368.1,340.7
p9,25,Ul.png,None,0,274,2006,6,5,1007.7,552.2,447.7,312.2
p9,25,Ul.png,None,0,76,2494,6,6,978.7,499,418.7,259
p9,33,Ul.png,None,0,492,10,5,1,993.7,494.3,433.7,254.3
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,234,2588,11,10,579.3,181.4,19.3,-58.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,146,2854,11,11,787.8,226.3,227.8,-13.7
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,312,10,13,1,-103.8,28.6,-663.8,-211.4
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,384,13,2,869.3,355.9,309.3,115.9
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,198,564,13,3,755.2,287.8,195.2,47.8
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,146,784,13,4,690.1,277.7,130.1,37.7
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,132,288,10,2,872.6,304.2,312.6,64.2
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,344,442,10,3,781.6,257.2,221.6,17.2
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,192,824,10,4,1031,237.6,471,-2.4
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,168,1046,10,5,1177.8,247.6,617.8,7.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,486,1256,10,6,823,321.6,263,81.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,474,1774,10,7,968.3,330.4,408.3,90.4
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,236,2274,10,8,874.9,341.5,314.9,101.5
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,258,2542,10,9,1066.7,341.1,506.7,101.1
p9,20,Uo.png,Local,0,1512,10,1,1,940.2,542.4,380.2,302.4
p9,24,Uo.png,Local,0,176,10,2,1,872.3,472.9,312.3,232.9
p9,24,Uo.png,Local,0,1724,210,2,2,939.1,543.4,379.1,303.4
p9,46,Uo.png,Local,0,64,10,3,1,943.6,529.6,383.6,289.6
p9,46,Uo.png,Local,0,576,304,3,2,958.5,498.2,398.5,258.2
p9,46,Uo.png,Local,0,1044,896,3,3,936.2,531.7,376.2,291.7
p9,32,Uo.png,Local,0,842,10,3,1,951.3,499.1,391.3,259.1
p9,32,Uo.png,Local,0,1054,870,3,2,904.9,510.2,344.9,270.2
p9,32,Uo.png,Local,0,266,1940,3,3,929.4,500,369.4,260
p9,33,Uo.png,Local,0,918,10,3,1,945.9,494.4,385.9,254.4
p9,33,Uo.png,Local,0,704,1186,3,2,918.8,509.8,358.8,269.8
p9,33,Uo.png,Local,0,186,1906,3,3,941.7,509.3,381.7,269.3
p9,43,Uo.png,Local,0,940,10,3,1,960,513,400,273
p9,43,Uo.png,Local,0,386,974,3,2,887.6,535.1,327.6,295.1
p9,43,Uo.png,Local,0,78,1630,3,3,935.5,495.7,375.5,255.7
p9,35,Uo.png,Local,0,1778,10,1,1,936.9,533.4,376.9,293.4
p9,39,Uo.png,Local,0,1802,10,1,1,943.5,546.7,383.5,306.7
p9,45,Uo.png,Local,0,1582,10,2,1,924.1,519.8,364.1,279.8
p9,45,Uo.png,Local,0,158,1610,2,2,940.1,526.6,380.1,286.6
p9,10,Uo.png,Local,0,822,10,3,1,1002.3,584.9,442.3,344.9
p9,10,Uo.png,Local,0,516,848,3,2,943.6,579.6,383.6,339.6
p9,10,Uo.png,Local,0,482,1384,3,3,985.9,584.4,425.9,344.4
p9,24,Uo.png,Local,0,230,10,5,1,942.4,488.2,382.4,248.2
p9,78,Uu.png,None,0,88,2912,6,6,988.9,589.7,428.9,349.7
p9,2,Uu.png,None,0,460,532,4,1,978.3,577.6,418.3,337.6
p9,2,Uu.png,None,0,832,1158,4,2,971.3,542.1,411.3,302.1
p9,2,Uu.png,None,0,924,2014,4,3,960.2,503.9,400.2,263.9
p9,2,Uu.png,None,0,40,2960,4,4,976,575.8,416,335.8
p9,19,Uu.png,None,0,1630,10,1,1,938.7,534.2,378.7,294.2
p9,41,Uu.png,None,0,194,10,4,1,879.2,567.9,319.2,327.9
p9,41,Uu.png,None,0,234,226,4,2,931.3,527.7,371.3,287.7
p9,41,Uu.png,None,0,1910,478,4,3,901,508.4,341,268.4
p9,46,Uu.png,None,0,88,10,3,1,897.9,520.9,337.9,280.9
p9,46,Uu.png,None,0,1876,114,3,2,910.2,540,350.2,300
p9,46,Uu.png,None,0,144,2008,3,3,868.7,526.6,308.7,286.6
p9,5,Uu.png,None,0,172,10,9,1,899.4,524.4,339.4,284.4
p9,5,Uu.png,None,0,360,202,9,2,943.4,518,383.4,278
p9,5,Uu.png,None,0,780,674,9,3,965,523.5,405,283.5
p9,5,Uu.png,None,0,374,1478,9,4,910.4,456.4,350.4,216.4
p9,5,Uu.png,None,0,226,1870,9,5,948,484.6,388,244.6
p9,5,Uu.png,None,0,114,2144,9,6,1004.5,785.1,444.5,545.1
p9,5,Uu.png,None,0,212,2298,9,7,933.1,481.7,373.1,241.7
p9,5,Uu.png,None,0,282,2532,9,8,907.9,422.5,347.9,182.5
p9,5,Uu.png,None,0,10,2990,9,9,969.9,443.2,409.9,203.2
p9,16,Uu.png,None,0,212,10,4,1,916.9,473.8,356.9,233.8
p9,16,Uu.png,None,0,1074,240,4,2,970.6,469.5,410.6,229.5
p9,16,Uu.png,None,0,624,1336,4,3,918.4,431.7,358.4,191.7
p9,16,Uu.png,None,0,186,1988,4,4,1029.9,471.5,469.9,231.5
p9,22,Uu.png,None,0,1504,10,1,1,958.6,484.3,398.6,244.3
p9,9,Uu.png,None,0,100,10,6,1,995.2,578.4,435.2,338.4
