RECORDING_SESSION_LABEL,TRIAL_INDEX,Image,image_type,trial_num,CURRENT_FIX_X,CURRENT_FIX_Y,x,y
p11,292,1018,raw_sem,227,964.9,515.7,404.9,275.7
p12,74,1018,fil_sem,25,980.8,562.1,420.8,322.1
p12,276,1018,raw_sem,227,1059.2,576.2,499.2,336.2
p12,276,1018,raw_sem,227,959.5,530.9,399.5,290.9
p13,76,1018,fil_sem,25,940.4,476.6,380.4,236.6
p13,294,1018,raw_sem,227,1093.3,463.9,533.3,223.9
p13,294,1018,raw_sem,227,992.2,411.6,432.2,171.6
p13,294,1018,raw_sem,227,1002.2,469.6,442.2,229.6
p14,74,1018,fil_sem,25,972.7,362.9,412.7,122.9
p14,74,1018,fil_sem,25,975,642.6,415,402.6
p15,76,1018,fil_sem,25,878.7,664.8,318.7,424.8
p15,76,1018,fil_sem,25,1085.6,585.5,525.6,345.5
p15,282,1018,raw_sem,227,1084.1,610,524.1,370
p15,282,1018,raw_sem,227,995.7,595.7,435.7,355.7
p16,75,1018,fil_sem,25,924.5,574.8,364.5,334.8
p16,75,1018,fil_sem,25,937.2,517.8,377.2,277.8
p16,288,1018,raw_sem,227,936.4,538.7,376.4,298.7
P7,77,1018,fil_sem,25,957.7,506,397.7,266
P7,298,1018,raw_sem,227,879.8,466.6,319.8,226.6
p9,77,1018,fil_sem,25,654.6,686,94.6,446
p9,77,1018,fil_sem,25,1082.6,618.1,522.6,378.1
p9,327,1018,raw_sem,227,1003,572.5,443,332.5
p9,328,1018,raw_sem,227,958.7,550.2,398.7,310.2
p9,329,1018,raw_sem,227,946.5,579.2,386.5,339.2
P1,134,1020,fil_sem,29,891.7,341.1,331.7,101.1
P1,134,1020,fil_sem,29,991.2,552.4,431.2,312.4
P1,135,1020,fil_sem,29,1066.5,1007.4,506.5,767.4
P1,135,1020,fil_sem,29,1072.1,579.5,512.1,339.5
P1,136,1020,fil_sem,29,869.5,512.3,309.5,272.3
P1,136,1020,fil_sem,29,981.9,574.2,421.9,334.2
P1,137,1020,fil_sem,29,1285.4,614,725.4,374
P1,137,1020,fil_sem,29,1051.9,627.8,491.9,387.8
P1,138,1020,fil_sem,29,1013.4,591.3,453.4,351.3
P1,138,1020,fil_sem,29,938.3,554,378.3,314
P1,138,1020,fil_sem,29,998.1,602.4,438.1,362.4
P1,139,1020,fil_sem,29,769.9,582.6,209.9,342.6
P1,139,1020,fil_sem,29,953.6,564.9,393.6,324.9
p10,78,1020,fil_sem,29,888.9,489.8,328.9,249.8
p10,78,1020,fil_sem,29,943.4,549.6,383.4,309.6
p10,281,1020,raw_sem,231,902.6,479.9,342.6,239.9
p10,281,1020,raw_sem,231,955.9,558.7,395.9,318.7
p11,92,1020,fil_sem,29,709.6,401.3,149.6,161.3
p11,92,1020,fil_sem,29,905.4,456.6,345.4,216.6
p11,296,1020,raw_sem,231,937,448,377,208
p11,296,1020,raw_sem,231,943.4,498.2,383.4,258.2
p12,78,1020,fil_sem,29,941.1,587.8,381.1,347.8
p12,78,1020,fil_sem,29,964.6,559,404.6,319
p12,280,1020,raw_sem,231,931.9,482.2,371.9,242.2
p12,280,1020,raw_sem,231,970.2,535.8,410.2,295.8
p13,80,1020,fil_sem,29,1034.4,438.4,474.4,198.4
p13,80,1020,fil_sem,29,976.7,474.8,416.7,234.8
p13,302,1020,raw_sem,231,1047.7,430.4,487.7,190.4
p13,302,1020,raw_sem,231,913.6,410.2,353.6,170.2
p14,78,1020,fil_sem,29,634.1,859.8,74.1,619.8
p14,78,1020,fil_sem,29,905.6,541.3,345.6,301.3
p14,303,1020,raw_sem,231,978.8,590.4,418.8,350.4
p15,80,1020,fil_sem,29,962.7,615,402.7,375
p15,80,1020,fil_sem,29,1022.1,563.3,462.1,323.3
p16,79,1020,fil_sem,29,891.9,469.6,331.9,229.6
p16,79,1020,fil_sem,29,939,517.2,379,277.2
p16,292,1020,raw_sem,231,2761,-384.3,2201,-624.3
P7,81,1020,fil_sem,29,988.6,421.7,428.6,181.7
P7,81,1020,fil_sem,29,968.9,488.3,408.9,248.3
P7,303,1020,raw_sem,231,952.8,421.7,392.8,181.7
p9,81,1020,fil_sem,29,1109.9,676.6,549.9,436.6
p9,82,1020,fil_sem,29,1019.8,578.6,459.8,338.6
p9,334,1020,raw_sem,231,916.9,575.7,356.9,335.7
p9,334,1020,raw_sem,231,964.3,562.7,404.3,322.7
P1,129,1021,fil_non,26,1066.4,577.1,506.4,337.1
p10,75,1021,fil_non,26,916.6,381.9,356.6,141.9
p10,75,1021,fil_non,26,952.9,530.3,392.9,290.3
p10,278,1021,raw_non,228,879.8,465.3,319.8,225.3
p10,278,1021,raw_non,228,945.3,559.2,385.3,319.2
p11,89,1021,fil_non,26,929.5,502.5,369.5,262.5
p11,293,1021,raw_non,228,952.3,447.8,392.3,207.8
p11,293,1021,raw_non,228,936.9,516.1,376.9,276.1
p12,75,1021,fil_non,26,1013,529.8,453,289.8
p12,75,1021,fil_non,26,890.6,521.6,330.6,281.6
p12,75,1021,fil_non,26,981.2,544.6,421.2,304.6
p12,277,1021,raw_non,228,969.2,607,409.2,367
p12,277,1021,raw_non,228,993.9,538.5,433.9,298.5
p13,77,1021,fil_non,26,883.6,388.9,323.6,148.9
p13,295,1021,raw_non,228,1046.4,282.4,486.4,42.4
p13,295,1021,raw_non,228,972.4,406.7,412.4,166.7
p13,296,1021,raw_non,228,1109.2,451.6,549.2,211.6
p13,296,1021,raw_non,228,980,460,420,220
p14,75,1021,fil_non,26,840.4,425.9,280.4,185.9
p14,75,1021,fil_non,26,898.5,464.4,338.5,224.4
p14,75,1021,fil_non,26,948.4,520.4,388.4,280.4
p14,299,1021,raw_non,228,964.8,548.8,404.8,308.8
p15,77,1021,fil_non,26,884.1,242.9,324.1,2.9
p15,77,1021,fil_non,26,956.6,483.6,396.6,243.6
p15,283,1021,raw_non,228,1042.7,773.6,482.7,533.6
p15,283,1021,raw_non,228,974.2,684.1,414.2,444.1
p16,76,1021,fil_non,26,930.2,554.6,370.2,314.6
p16,289,1021,raw_non,228,927.8,596.2,367.8,356.2
p16,289,1021,raw_non,228,941.9,535,381.9,295
P7,78,1021,fil_non,26,955.6,304.2,395.6,64.2
P7,78,1021,fil_non,26,1013.2,437.8,453.2,197.8
P7,78,1021,fil_non,26,956.7,495.8,396.7,255.8
P7,299,1021,raw_non,228,802,419.3,242,179.3
p9,78,1021,fil_non,26,1025.7,540.9,465.7,300.9
p9,78,1021,fil_non,26,853.2,532.1,293.2,292.1
p9,78,1021,fil_non,26,958.7,548.1,398.7,308.1
p9,330,1021,raw_non,228,906,582,346,342
p9,330,1021,raw_non,228,956.1,580,396.1,340
P1,149,1022,fil_sem,33,825,794.9,265,554.9
P1,149,1022,fil_sem,33,37.3,-382.6,-522.7,-622.6
p10,82,1022,fil_sem,33,938.6,535.2,378.6,295.2
p10,285,1022,raw_sem,235,958.4,523.6,398.4,283.6
p10,285,1022,raw_sem,235,971.2,602.2,411.2,362.2
p11,96,1022,fil_sem,33,917.7,451.9,357.7,211.9
p11,300,1022,raw_sem,235,945.5,443.1,385.5,203.1
p12,82,1022,fil_sem,33,909.9,502.3,349.9,262.3
p12,82,1022,fil_sem,33,964,544.4,404,304.4
p12,284,1022,raw_sem,235,904.2,502.9,344.2,262.9
p12,284,1022,raw_sem,235,988.9,487.6,428.9,247.6
p12,284,1022,raw_sem,235,961.2,512.7,401.2,272.7
p13,85,1022,fil_sem,33,1036.9,419,476.9,179
p13,85,1022,fil_sem,33,980.2,471.5,420.2,231.5
p13,306,1022,raw_sem,235,1107,626.8,547,386.8
p13,307,1022,raw_sem,235,1017.9,546,457.9,306
p13,307,1022,raw_sem,235,967.7,539,407.7,299
p14,82,1022,fil_sem,33,957,456,397,216
p14,307,1022,raw_sem,235,957.4,604.7,397.4,364.7
p15,84,1022,fil_sem,33,911.8,545.3,351.8,305.3
p15,289,1022,raw_sem,235,890.1,491.2,330.1,251.2
p15,289,1022,raw_sem,235,970.7,520.1,410.7,280.1
p16,83,1022,fil_sem,33,1010.3,435.9,450.3,195.9
p16,83,1022,fil_sem,33,891.6,447.3,331.6,207.3
p16,83,1022,fil_sem,33,922,532.8,362,292.8
p16,296,1022,raw_sem,235,938.3,1080.7,378.3,840.7
p16,296,1022,raw_sem,235,2616.3,-475.4,2056.3,-715.4
P7,85,1022,fil_sem,33,1009.4,417.2,449.4,177.2
P7,85,1022,fil_sem,33,846.8,486.9,286.8,246.9
P7,85,1022,fil_sem,33,968.3,485.9,408.3,245.9
P7,307,1022,raw_sem,235,926,423.4,366,183.4
p9,86,1022,fil_sem,33,1238.4,666.5,678.4,426.5
p9,86,1022,fil_sem,33,975.7,609.1,415.7,369.1
p9,340,1022,raw_sem,235,906.7,547.4,346.7,307.4
p9,340,1022,raw_sem,235,928.5,593.3,368.5,353.3
p9,341,1022,raw_sem,235,1062.7,556.3,502.7,316.3
p9,341,1022,raw_sem,235,966.7,558,406.7,318
P1,162,1023,fil_sem,37,1007.3,528,447.3,288
P1,163,1023,fil_sem,37,682.5,583.7,122.5,343.7
p10,86,1023,fil_sem,37,943.2,448.6,383.2,208.6
p10,86,1023,fil_sem,37,980.8,550.2,420.8,310.2
p10,289,1023,raw_sem,239,978.4,609.7,418.4,369.7
p11,100,1023,fil_sem,37,903.3,404.4,343.3,164.4
p11,304,1023,raw_sem,239,1005.9,535.9,445.9,295.9
p11,304,1023,raw_sem,239,946.4,500.7,386.4,260.7
p12,86,1023,fil_sem,37,881.1,624.3,321.1,384.3
p12,86,1023,fil_sem,37,923.6,643.8,363.6,403.8
p12,288,1023,raw_sem,239,921.3,518.1,361.3,278.1
p12,288,1023,raw_sem,239,963.9,549.3,403.9,309.3
p13,89,1023,fil_sem,37,937.1,340.6,377.1,100.6
p13,89,1023,fil_sem,37,996.7,461,436.7,221
p13,311,1023,raw_sem,239,1033.1,324.1,473.1,84.1
p13,311,1023,raw_sem,239,957.5,457.6,397.5,217.6
p14,86,1023,fil_sem,37,1525.1,1029.7,965.1,789.7
p14,86,1023,fil_sem,37,1590.3,1000.5,1030.3,760.5
p14,86,1023,fil_sem,37,963.4,658.5,403.4,418.5
p14,311,1023,raw_sem,239,929.6,607.4,369.6,367.4
p15,88,1023,fil_sem,37,965.4,882.7,405.4,642.7
p15,88,1023,fil_sem,37,1020.9,521.9,460.9,281.9
p15,293,1023,raw_sem,239,911.8,576.9,351.8,336.9
p15,293,1023,raw_sem,239,955.8,511.9,395.8,271.9
p16,87,1023,fil_sem,37,956.8,513.5,396.8,273.5
p16,87,1023,fil_sem,37,920.8,523.2,360.8,283.2
p16,301,1023,raw_sem,239,1164.2,1328.2,604.2,1088.2
p16,301,1023,raw_sem,239,1125.7,508.9,565.7,268.9
p16,302,1023,raw_sem,239,931.2,525.8,371.2,285.8
P7,89,1023,fil_sem,37,945.6,522.2,385.6,282.2
P7,311,1023,raw_sem,239,977.9,446.8,417.9,206.8
P7,311,1023,raw_sem,239,968.3,502.3,408.3,262.3
p9,93,1023,fil_sem,37,958.3,531.3,398.3,291.3
p9,93,1023,fil_sem,37,997.6,573,437.6,333
p9,347,1023,raw_sem,239,960.4,490.3,400.4,250.3
p9,347,1023,raw_sem,239,971.5,536.3,411.5,296.3
p9,348,1023,raw_sem,239,1052.3,606.4,492.3,366.4
p9,348,1023,raw_sem,239,935.6,589,375.6,349
P1,167,1025,fil_sem,41,843.2,756.1,283.2,516.1
P1,167,1025,fil_sem,41,1253.4,916.1,693.4,676.1
P1,167,1025,fil_sem,41,1006.4,616.2,446.4,376.2
p10,90,1025,fil_sem,41,734.4,382,174.4,142
p10,90,1025,fil_sem,41,963.2,562.3,403.2,322.3
p10,293,1025,raw_sem,243,956.4,580.9,396.4,340.9
p11,104,1025,fil_sem,41,906.4,414.1,346.4,174.1
p11,104,1025,fil_sem,41,930.8,482.1,370.8,242.1
p11,308,1025,raw_sem,243,989.6,480.1,429.6,240.1
p11,308,1025,raw_sem,243,946.1,528.4,386.1,288.4
p12,90,1025,fil_sem,41,950.1,584.8,390.1,344.8
p12,90,1025,fil_sem,41,973.1,565.8,413.1,325.8
p12,292,1025,raw_sem,243,1029.4,469.9,469.4,229.9
p12,292,1025,raw_sem,243,973.3,526.1,413.3,286.1
p13,93,1025,fil_sem,41,967.1,349.7,407.1,109.7
p13,93,1025,fil_sem,41,985.7,450,425.7,210
p13,315,1025,raw_sem,243,960.8,382,400.8,142
p13,315,1025,raw_sem,243,928.6,504.8,368.6,264.8
p14,90,1025,fil_sem,41,720.6,933.3,160.6,693.3
p14,90,1025,fil_sem,41,622.4,1049.6,62.4,809.6
p14,91,1025,fil_sem,41,1062,588.3,502,348.3
p14,91,1025,fil_sem,41,919.3,593.7,359.3,353.7
p14,315,1025,raw_sem,243,864.1,501.2,304.1,261.2
p14,316,1025,raw_sem,243,830.1,569.1,270.1,329.1
p14,316,1025,raw_sem,243,872.7,569.2,312.7,329.2
p15,92,1025,fil_sem,41,1055.9,621.8,495.9,381.8
p15,297,1025,raw_sem,243,956.7,567.5,396.7,327.5
p16,91,1025,fil_sem,41,920.3,521.1,360.3,281.1
p16,307,1025,raw_sem,243,860.2,521.5,300.2,281.5
p16,307,1025,raw_sem,243,934.7,556.1,374.7,316.1
P7,93,1025,fil_sem,41,1024.2,366,464.2,126
P7,93,1025,fil_sem,41,979.7,345,419.7,105
P7,315,1025,raw_sem,243,990.6,422,430.6,182
P7,315,1025,raw_sem,243,966.1,479.2,406.1,239.2
p9,97,1025,fil_sem,41,1122.8,584.9,562.8,344.9
p9,97,1025,fil_sem,41,935.6,560.4,375.6,320.4
p9,352,1025,raw_sem,243,992.9,622.1,432.9,382.1
P1,140,1026,fil_non,30,976.4,332.5,416.4,92.5
P1,140,1026,fil_non,30,988,426.2,428,186.2
P1,141,1026,fil_non,30,1061.8,660.7,501.8,420.7
P1,141,1026,fil_non,30,972,639.6,412,399.6
P1,142,1026,fil_non,30,2.9,-152.4,-557.1,-392.4
P1,142,1026,fil_non,30,-156.5,-221.6,-716.5,-461.6
P1,142,1026,fil_non,30,1035.2,487.6,475.2,247.6
p10,79,1026,fil_non,30,790,394.4,230,154.4
p10,79,1026,fil_non,30,955.6,541.2,395.6,301.2
p10,282,1026,raw_non,232,934.6,476.6,374.6,236.6
p10,282,1026,raw_non,232,956.4,547.2,396.4,307.2
p11,93,1026,fil_non,30,984.2,433.5,424.2,193.5
p12,79,1026,fil_non,30,967.9,613.9,407.9,373.9
p12,79,1026,fil_non,30,940.5,557.6,380.5,317.6
p12,281,1026,raw_non,232,893.6,533.5,333.6,293.5
p12,281,1026,raw_non,232,959.2,538,399.2,298
p13,81,1026,fil_non,30,885.6,458.8,325.6,218.8
p13,303,1026,raw_non,232,1051.8,415.2,491.8,175.2
p13,303,1026,raw_non,232,924.6,376.6,364.6,136.6
p13,303,1026,raw_non,232,1074.2,423.9,514.2,183.9
p14,79,1026,fil_non,30,889.5,479.1,329.5,239.1
p14,304,1026,raw_non,232,981.8,587.7,421.8,347.7
p15,81,1026,fil_non,30,1066.7,524.8,506.7,284.8
p15,81,1026,fil_non,30,985.7,535.9,425.7,295.9
p15,287,1026,raw_non,232,877.6,471.4,317.6,231.4
p15,287,1026,raw_non,232,972.3,495.5,412.3,255.5
p16,80,1026,fil_non,30,862,429.3,302,189.3
p16,293,1026,raw_non,232,914.2,496.6,354.2,256.6
P7,82,1026,fil_non,30,954.6,488.7,394.6,248.7
P7,304,1026,raw_non,232,966.6,503.3,406.6,263.3
p9,83,1026,fil_non,30,686.5,564.3,126.5,324.3
p9,83,1026,fil_non,30,880.8,548.4,320.8,308.4
p9,83,1026,fil_non,30,1027.5,567.5,467.5,327.5
p9,335,1026,raw_non,232,960.5,506.7,400.5,266.7
p9,335,1026,raw_non,232,1011.5,516.4,451.5,276.4
P1,174,1027,fil_sem,45,-297.7,-784.4,-857.7,-1024.4
P1,174,1027,fil_sem,45,1659.7,-459.2,1099.7,-699.2
p10,94,1027,fil_sem,45,951.9,377.2,391.9,137.2
p10,94,1027,fil_sem,45,956.4,471.8,396.4,231.8
p10,299,1027,raw_sem,247,1000.9,509.9,440.9,269.9
p10,299,1027,raw_sem,247,959.2,598.4,399.2,358.4
p11,108,1027,fil_sem,45,933.9,508.9,373.9,268.9
p11,312,1027,raw_sem,247,1027.2,564.5,467.2,324.5
p11,312,1027,raw_sem,247,974.2,561.8,414.2,321.8
p12,94,1027,fil_sem,45,966.5,491.9,406.5,251.9
p12,94,1027,fil_sem,45,958.1,528.8,398.1,288.8
p12,296,1027,raw_sem,247,1000.2,523.1,440.2,283.1
p12,296,1027,raw_sem,247,957.8,539.4,397.8,299.4
p13,98,1027,fil_sem,45,931.1,461.8,371.1,221.8
p13,98,1027,fil_sem,45,1036.2,446.9,476.2,206.9
p13,319,1027,raw_sem,247,996,456.2,436,216.2
p13,319,1027,raw_sem,247,962.4,494.9,402.4,254.9
p14,96,1027,fil_sem,45,949.1,524.8,389.1,284.8
p14,320,1027,raw_sem,247,957.4,584.2,397.4,344.2
p15,96,1027,fil_sem,45,933.6,507.7,373.6,267.7
p15,96,1027,fil_sem,45,1074.4,498.1,514.4,258.1
p15,96,1027,fil_sem,45,984,554.9,424,314.9
p15,301,1027,raw_sem,247,1007.5,561.1,447.5,321.1
p15,301,1027,raw_sem,247,1236.1,651.8,676.1,411.8
p16,95,1027,fil_sem,45,876.4,462.2,316.4,222.2
p16,95,1027,fil_sem,45,915.2,523.1,355.2,283.1
p16,311,1027,raw_sem,247,852.5,449.5,292.5,209.5
p16,311,1027,raw_sem,247,913.6,488.9,353.6,248.9
P7,97,1027,fil_sem,45,1057.3,327.3,497.3,87.3
P7,97,1027,fil_sem,45,968.2,481.6,408.2,241.6
P7,319,1027,raw_sem,247,951.9,524,391.9,284
p9,101,1027,fil_sem,45,980,528.2,420,288.2
p9,356,1027,raw_sem,247,870.6,568.1,310.6,328.1
p9,356,1027,raw_sem,247,968.1,575.5,408.1,335.5
P1,184,1028,fil_sem,51,971.2,513.4,411.2,273.4
P1,184,1028,fil_sem,51,927.8,484.2,367.8,244.2
P1,185,1028,fil_sem,51,1070,1034.6,510,794.6
P1,186,1028,fil_sem,51,978.2,558.4,418.2,318.4
P1,186,1028,fil_sem,51,1009.9,575.5,449.9,335.5
p10,100,1028,fil_sem,51,992.6,538.1,432.6,298.1
p10,100,1028,fil_sem,51,972.3,591.5,412.3,351.5
p10,302,1028,raw_sem,250,982.6,531.5,422.6,291.5
p10,302,1028,raw_sem,250,948.1,637.4,388.1,397.4
p10,303,1028,raw_sem,250,952.6,604.2,392.6,364.2
p11,114,1028,fil_sem,51,967.9,480.6,407.9,240.6
p11,315,1028,raw_sem,250,977.1,564.1,417.1,324.1
p12,100,1028,fil_sem,51,959.7,532.1,399.7,292.1
p12,299,1028,raw_sem,250,903.2,517.2,343.2,277.2
p12,299,1028,raw_sem,250,951.4,524.8,391.4,284.8
p13,104,1028,fil_sem,51,1012.2,508.7,452.2,268.7
p13,322,1028,raw_sem,250,908.9,437.6,348.9,197.6
p13,322,1028,raw_sem,250,967,430.7,407,190.7
p13,322,1028,raw_sem,250,907.1,524.1,347.1,284.1
p14,102,1028,fil_sem,51,970.9,541.8,410.9,301.8
p14,323,1028,raw_sem,250,224.8,334.7,-335.2,94.7
p14,323,1028,raw_sem,250,931.8,566.2,371.8,326.2
p15,102,1028,fil_sem,51,923.3,486.8,363.3,246.8
p15,102,1028,fil_sem,51,1023.3,511.9,463.3,271.9
p15,305,1028,raw_sem,250,1010.1,587.4,450.1,347.4
p16,101,1028,fil_sem,51,918.5,546.2,358.5,306.2
p16,315,1028,raw_sem,250,1116.8,454,556.8,214
p16,315,1028,raw_sem,250,1067,438,507,198
P7,104,1028,fil_sem,51,945,541,385,301
P7,322,1028,raw_sem,250,958.3,453.4,398.3,213.4
p9,107,1028,fil_sem,51,850.8,423.4,290.8,183.4
p9,107,1028,fil_sem,51,938.8,467,378.8,227
p9,360,1028,raw_sem,250,920.9,603.5,360.9,363.5
p9,360,1028,raw_sem,250,969.7,599,409.7,359
P1,150,1029,fil_non,34,-271.7,-821.1,-831.7,-1061.1
P1,150,1029,fil_non,34,1189.7,-122.6,629.7,-362.6
p10,83,1029,fil_non,34,717,358.7,157,118.7
p10,83,1029,fil_non,34,927.4,574,367.4,334
p10,286,1029,raw_non,236,917.2,588.1,357.2,348.1
p10,286,1029,raw_non,236,963.3,574.5,403.3,334.5
p11,97,1029,fil_non,34,1036.4,463.8,476.4,223.8
p11,97,1029,fil_non,34,946.2,477.6,386.2,237.6
p11,301,1029,raw_non,236,229.2,714.5,-330.8,474.5
p11,301,1029,raw_non,236,867.8,588.1,307.8,348.1
p11,301,1029,raw_non,236,931.6,514.1,371.6,274.1
p12,83,1029,fil_non,34,1069.4,544.2,509.4,304.2
p12,83,1029,fil_non,34,962.3,569.4,402.3,329.4
p12,285,1029,raw_non,236,910,539.7,350,299.7
p12,285,1029,raw_non,236,964.3,537,404.3,297
p13,86,1029,fil_non,34,985.1,529.8,425.1,289.8
p13,86,1029,fil_non,34,983.8,493.5,423.8,253.5
p13,308,1029,raw_non,236,1028,302,468,62
p13,308,1029,raw_non,236,953.5,394.3,393.5,154.3
p14,83,1029,fil_non,34,905.3,622.4,345.3,382.4
p14,308,1029,raw_non,236,950.4,590.7,390.4,350.7
p15,85,1029,fil_non,34,1089.8,560.3,529.8,320.3
p15,85,1029,fil_non,34,970.8,553.9,410.8,313.9
p15,290,1029,raw_non,236,820.7,688.8,260.7,448.8
p15,290,1029,raw_non,236,978.3,558.6,418.3,318.6
p16,84,1029,fil_non,34,748,504,188,264
p16,84,1029,fil_non,34,916.1,536.9,356.1,296.9
p16,297,1029,raw_non,236,1458,1136.2,898,896.2
p16,297,1029,raw_non,236,1735.1,1260.7,1175.1,1020.7
p16,298,1029,raw_non,236,873.9,533.4,313.9,293.4
P7,86,1029,fil_non,34,987.6,350.9,427.6,110.9
P7,86,1029,fil_non,34,957,477.2,397,237.2
P7,308,1029,raw_non,236,981.1,489.3,421.1,249.3
p9,87,1029,fil_non,34,868.4,623.5,308.4,383.5
p9,88,1029,fil_non,34,1207.2,589.9,647.2,349.9
p9,89,1029,fil_non,34,1058.7,559.4,498.7,319.4
p9,89,1029,fil_non,34,987.2,539.9,427.2,299.9
p9,342,1029,raw_non,236,213.7,406.8,-346.3,166.8
p9,342,1029,raw_non,236,828.2,545.2,268.2,305.2
p9,342,1029,raw_non,236,933.7,563.3,373.7,323.3
P1,164,1030,fil_non,38,841.6,315.4,281.6,75.4
P1,164,1030,fil_non,38,967.3,489.8,407.3,249.8
p10,87,1030,fil_non,38,956.1,701.5,396.1,461.5
p10,87,1030,fil_non,38,1023.6,574.9,463.6,334.9
p10,290,1030,raw_non,240,927.6,523.3,367.6,283.3
p10,290,1030,raw_non,240,970.4,597.5,410.4,357.5
p11,101,1030,fil_non,38,929,433,369,193
p11,305,1030,raw_non,240,965.8,440,405.8,200
p12,87,1030,fil_non,38,947.4,580.2,387.4,340.2
p12,289,1030,raw_non,240,930.5,550,370.5,310
p12,289,1030,raw_non,240,954,540.1,394,300.1
p13,90,1030,fil_non,38,1008.7,365.6,448.7,125.6
p13,90,1030,fil_non,38,987.1,449.4,427.1,209.4
p13,312,1030,raw_non,240,938.1,367.1,378.1,127.1
p13,312,1030,raw_non,240,988.3,404.1,428.3,164.1
p14,87,1030,fil_non,38,989.6,438.6,429.6,198.6
p14,312,1030,raw_non,240,900,536.5,340,296.5
p15,89,1030,fil_non,38,868,518.7,308,278.7
p15,89,1030,fil_non,38,1005,518,445,278
p15,294,1030,raw_non,240,983.4,739.9,423.4,499.9
p15,294,1030,raw_non,240,1628.6,1959.6,1068.6,1719.6
p16,88,1030,fil_non,38,935.9,557.7,375.9,317.7
p16,88,1030,fil_non,38,922.8,514.7,362.8,274.7
p16,303,1030,raw_non,240,1061.9,412.3,501.9,172.3
p16,304,1030,raw_non,240,775.5,342.8,215.5,102.8
p16,304,1030,raw_non,240,985.6,441.9,425.6,201.9
P7,90,1030,fil_non,38,967.1,416.4,407.1,176.4
P7,90,1030,fil_non,38,977.9,474.7,417.9,234.7
P7,312,1030,raw_non,240,957.1,433.1,397.1,193.1
p9,94,1030,fil_non,38,959.8,589.5,399.8,349.5
p9,349,1030,raw_non,240,938.6,593.8,378.6,353.8
P1,168,1032,fil_non,42,1142,1068,582,828
P1,168,1032,fil_non,42,1158.5,583.8,598.5,343.8
P1,169,1032,fil_non,42,1259.2,578.7,699.2,338.7
P1,169,1032,fil_non,42,1041.5,628.6,481.5,388.6
P1,170,1032,fil_non,42,1682.3,-380.7,1122.3,-620.7
P1,170,1032,fil_non,42,1672.7,-613.5,1112.7,-853.5
P1,171,1032,fil_non,42,851.8,614.8,291.8,374.8
P1,171,1032,fil_non,42,975.9,628.1,415.9,388.1
p10,91,1032,fil_non,42,874,420.7,314,180.7
p10,91,1032,fil_non,42,957.6,563.4,397.6,323.4
p10,294,1032,raw_non,244,997.2,521.8,437.2,281.8
p10,294,1032,raw_non,244,967.8,586.4,407.8,346.4
p11,105,1032,fil_non,42,1038.6,473.8,478.6,233.8
p11,105,1032,fil_non,42,939.9,488.4,379.9,248.4
p11,309,1032,raw_non,244,887.8,511.1,327.8,271.1
p12,91,1032,fil_non,42,929.5,625.6,369.5,385.6
p12,91,1032,fil_non,42,975.9,580.7,415.9,340.7
p12,293,1032,raw_non,244,911.3,522.3,351.3,282.3
p12,293,1032,raw_non,244,964,550.1,404,310.1
p13,94,1032,fil_non,42,1017.3,564.4,457.3,324.4
p13,316,1032,raw_non,244,846.2,605.8,286.2,365.8
p13,316,1032,raw_non,244,948.4,581.7,388.4,341.7
p14,92,1032,fil_non,42,944.9,581.1,384.9,341.1
p14,317,1032,raw_non,244,971.8,539.7,411.8,299.7
p14,317,1032,raw_non,244,922.5,575.6,362.5,335.6
p15,93,1032,fil_non,42,912.4,497.4,352.4,257.4
p15,93,1032,fil_non,42,964.1,531.3,404.1,291.3
p15,298,1032,raw_non,244,967.5,713,407.5,473
p15,298,1032,raw_non,244,961.7,607.4,401.7,367.4
p16,92,1032,fil_non,42,834.4,473,274.4,233
p16,308,1032,raw_non,244,905.9,553.9,345.9,313.9
P7,94,1032,fil_non,42,992.9,485.6,432.9,245.6
P7,316,1032,raw_non,244,1225.3,404,665.3,164
P7,316,1032,raw_non,244,1012,464,452,224
p9,98,1032,fil_non,42,1012,529.1,452,289.1
p9,98,1032,fil_non,42,942.6,540.7,382.6,300.7
p9,353,1032,raw_non,244,823,487.8,263,247.8
p9,353,1032,raw_non,244,970.2,584.3,410.2,344.3
P1,189,1033,fil_sem,53,942.1,292.9,382.1,52.9
P1,190,1033,fil_sem,53,1136.2,587.4,576.2,347.4
P1,190,1033,fil_sem,53,1049.1,602.5,489.1,362.5
p10,102,1033,fil_sem,53,839.8,471.6,279.8,231.6
p10,102,1033,fil_sem,53,925,577.3,365,337.3
p10,310,1033,raw_sem,255,964.7,472.8,404.7,232.8
p10,310,1033,raw_sem,255,975.3,584.7,415.3,344.7
p11,116,1033,fil_sem,53,943.4,492.9,383.4,252.9
p11,320,1033,raw_sem,255,914.2,439.5,354.2,199.5
p11,320,1033,raw_sem,255,927.5,507.6,367.5,267.6
p12,102,1033,fil_sem,53,886.2,537.9,326.2,297.9
p12,102,1033,fil_sem,53,968.2,549.2,408.2,309.2
p12,304,1033,raw_sem,255,937.2,446.2,377.2,206.2
p12,304,1033,raw_sem,255,959.1,496.9,399.1,256.9
p13,106,1033,fil_sem,53,918.7,444.7,358.7,204.7
p13,106,1033,fil_sem,53,997,461.7,437,221.7
p13,107,1033,fil_sem,53,990.9,461.4,430.9,221.4
