RECORDING_SESSION_LABEL,TRIAL_INDEX,image_num,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
P6,30,Ss.png,None,0,170,74,7,2,1270,616.5
P6,30,Ss.png,None,0,1096,282,7,3,1004.2,589
P6,30,Ss.png,None,0,340,1396,7,4,983.4,494.7
P6,30,Ss.png,None,0,202,1800,7,5,758.2,1082.1
P6,30,Ss.png,None,0,190,2066,7,6,1028.2,381.2
P6,30,Ss.png,None,0,718,2282,7,7,1008.1,457.4
P6,56,Ss.png,None,0,430,228,6,1,1026.9,653.2
P6,56,Ss.png,None,0,232,902,6,2,1071.5,633.4
P6,42,Ss.png,None,0,36,136,4,1,2378.9,567.5
P6,42,Ss.png,None,0,100,438,4,2,949.6,536
P6,42,Ss.png,None,0,1752,840,4,3,934.2,524.2
P6,42,Ss.png,None,0,118,2612,4,4,876.5,513.2
P6,8,Ss.png,None,0,230,10,5,1,975.8,407.4
P6,8,Ss.png,None,0,454,264,5,2,974.2,496.1
P6,8,Ss.png,None,0,1704,742,5,3,937.2,456.3
P6,8,Ss.png,None,0,322,2466,5,4,959.6,413.3
P6,8,Ss.png,None,0,190,2810,5,5,958.6,476.2
P6,14,Ss.png,None,0,240,10,4,1,983,531.6
P6,30,St.png,None,0,318,232,6,2,946.7,527.8
P6,30,St.png,None,0,1068,570,6,3,927.4,497.7
P6,30,St.png,None,0,402,1656,6,4,938.6,474.9
P6,30,St.png,None,0,448,2316,6,5,897.9,453.8
P6,30,St.png,None,0,146,2786,6,6,935.1,516.7
P6,21,St.png,None,0,228,10,2,1,918.5,508.6
P6,21,St.png,None,0,1584,256,2,2,944,504.7
P6,72,Th.png,Local,0,160,968,11,6,956.4,545.9
P6,72,Th.png,Local,0,126,1148,11,7,1006.3,575.8
P6,72,Th.png,Local,0,130,1328,11,8,1447.8,873.4
P6,72,Th.png,Local,0,780,1514,11,9,988.8,644
P6,72,Th.png,Local,0,146,2486,11,10,994.7,633
P6,72,Th.png,Local,0,142,2856,11,11,1005.9,598.8
P6,73,Th.png,Local,0,266,10,9,1,982.9,584.5
P6,24,Th.png,Local,0,130,156,5,2,994.8,805.5
P6,24,Th.png,Local,0,282,316,5,3,932.7,622.8
P6,24,Th.png,Local,0,170,940,5,4,864.7,639.9
P6,24,Th.png,Local,0,1870,1130,5,5,895.9,610.3
P6,25,Th.png,Local,0,2990,10,1,1,895.8,585.7
P6,23,Th.png,Local,0,1612,10,1,1,921.2,512
P6,27,Th.png,Local,0,532,10,3,1,938.8,532.2
P6,27,Th.png,Local,0,202,560,3,2,924.5,501.8
P6,27,Th.png,Local,0,856,780,3,3,938.7,464.9
P6,76,Ts.png,None,0,130,742,10,4,-298.9,-663.7
P6,76,Ts.png,None,0,128,936,10,5,924.4,587.9
P6,76,Ts.png,None,0,362,1090,10,6,1017.2,561.7
P6,76,Ts.png,None,0,64,1698,10,7,1013.7,492.4
P6,76,Ts.png,None,0,220,1782,10,8,1030,545.2
P6,76,Ts.png,None,0,176,2270,10,9,987.1,587.4
P6,76,Ts.png,None,0,294,2500,10,10,728,1116.6
P6,10,Ts.png,None,0,968,414,7,4,980.9,489.3
P6,10,Ts.png,None,0,866,1406,7,5,973,419.6
P6,10,Ts.png,None,0,84,2308,7,6,1004.1,613.5
P6,10,Ts.png,None,0,536,2418,7,7,1014.3,519
P6,14,Ts.png,None,0,1598,10,1,1,1021.3,568.9
P6,2,Ts.png,None,0,230,10,5,1,920.8,613.7
P6,2,Ts.png,None,0,1060,258,5,2,962.3,603.4
P6,2,Ts.png,None,0,414,1340,5,3,979.9,524.4
P6,2,Ts.png,None,0,724,1778,5,4,969.8,618.4
P6,4,Tt.png,None,0,360,2054,6,4,1004.7,559.3
P6,4,Tt.png,None,0,250,2432,6,5,1004.2,509.8
P6,4,Tt.png,None,0,254,2704,6,6,984.6,575
P6,6,Tt.png,None,0,206,10,8,1,1066.3,615.7
P6,6,Tt.png,None,0,1090,236,8,2,1004.5,596
P6,6,Tt.png,None,0,62,1350,8,3,983.8,507.1
P6,6,Tt.png,None,0,208,1430,8,4,968.9,450
P6,6,Tt.png,None,0,286,1668,8,5,989.1,579.8
P6,43,Tt.png,None,0,362,620,4,3,902.6,578.6
P6,43,Tt.png,None,0,1598,1008,4,4,927.7,563.5
P6,8,Tt.png,None,0,794,10,2,1,943.9,558.8
P6,8,Tt.png,None,0,1158,828,2,2,929.3,505.6
P6,36,Tt.png,None,0,124,10,3,1,895.3,531.9
P6,36,Tt.png,None,0,834,150,3,2,925.2,529.2
P6,36,Tt.png,None,0,1242,1004,3,3,936.9,482.9
P6,47,Tt.png,None,0,1104,10,2,1,923,532.3
P6,26,Ul.png,None,0,1880,284,3,2,936.8,543.3
P6,26,Ul.png,None,0,162,2182,3,3,972.1,555.9
P6,43,Ul.png,None,0,1106,10,4,1,931.5,537.8
P6,43,Ul.png,None,0,680,1138,4,2,962.7,515.6
P6,50,Ul.png,None,0,212,10,5,1,958.2,556.7
P6,50,Ul.png,None,0,490,250,5,2,1005.5,569
P6,50,Ul.png,None,0,216,770,5,3,919.2,573.4
P6,50,Ul.png,None,0,154,1016,5,4,979.7,553.4
P6,50,Ul.png,None,0,806,1188,5,5,960.4,533.2
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,256,200,11,1,1037.7,790.1
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,176,482,11,2,981.9,827.6
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,192,688,11,3,1103.5,801
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,274,940,11,4,765.4,544.6
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,194,76,12,1,783.4,821
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,148,316,12,2,829.3,371.3
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,164,488,12,3,830,254.8
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,728,668,12,4,759.2,247.6
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,186,1426,12,5,862.7,299.8
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,202,1642,12,6,1009.7,317.7
P6,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,184,1866,12,7,1088,309.6
P6,31,Uo.png,Local,0,144,1234,10,2,-137.6,-355.7
P6,31,Uo.png,Local,0,88,1442,10,3,829.4,410.3
P6,31,Uo.png,Local,0,136,1634,10,4,1748.2,-110.9
P6,31,Uo.png,Local,0,110,1804,10,5,1720.3,-324.5
P6,31,Uo.png,Local,0,172,1978,10,6,1041.2,497.5
P6,31,Uo.png,Local,0,498,2180,10,7,978.8,602.9
P6,34,Uu.png,None,0,128,300,7,1,989,592.2
P6,34,Uu.png,None,0,860,444,7,2,1021.8,596.8
P6,34,Uu.png,None,0,222,1370,7,3,1798.5,209.7
P6,34,Uu.png,None,0,836,1652,7,4,989,581.4
P6,34,Uu.png,None,0,180,2520,7,5,960.4,713.3
P6,34,Uu.png,None,0,120,2716,7,6,1005,708.3
P6,34,Uu.png,None,0,130,2870,7,7,979.4,527.6
P6,78,Uu.png,None,0,16,10,6,1,1064.1,531.6
P6,34,Uu.png,None,0,400,426,7,2,959.7,606.5
P6,34,Uu.png,None,0,434,842,7,3,927.3,619.9
P6,34,Uu.png,None,0,588,1292,7,4,945.6,592.1
P6,34,Uu.png,None,0,812,1900,7,5,889.3,636
P6,34,Uu.png,None,0,40,2920,7,6,983.1,442
P6,34,Uu.png,None,0,14,2986,7,7,1002.3,567.1
P6,41,Uu.png,None,0,114,10,3,1,893.5,595.2
P6,41,Uu.png,None,0,258,280,3,2,907.8,577.3
P7,27,Hs.png,Global,0,188,10,2,1,918.8,469.1
P7,27,Hs.png,Global,0,1670,216,2,2,952.3,494.2
P7,50,Hs.png,Global,0,274,10,3,1,990.1,492.1
P7,50,Hs.png,Global,0,774,302,3,2,958.1,475.7
P7,50,Hs.png,Global,0,884,1094,3,3,896.4,483.8
P7,52,Hs.png,Global,0,86,10,4,1,938.1,84.8
P7,52,Hs.png,Global,0,784,152,4,2,971.1,488.9
P7,52,Hs.png,Global,0,674,954,4,3,921.5,449.2
P7,52,Hs.png,Global,0,224,1652,4,4,1012.8,480.7
P7,15,Ht.png,Global,0,90,64,4,1,859.5,1236.2
P7,15,Ht.png,Global,0,238,206,4,2,985.5,478.7
P7,15,Ht.png,Global,0,1466,464,4,3,944.4,489.2
P7,15,Ht.png,Global,0,136,1948,4,4,981,495.9
P7,25,Ht.png,Global,0,378,10,5,1,937.5,466.5
P7,25,Ht.png,Global,0,274,464,5,2,957.8,471.1
P7,25,Ht.png,Global,0,1064,904,5,3,982.4,466
P7,25,Ht.png,Global,0,452,2200,5,4,974.2,460.2
P7,25,Ht.png,Global,0,332,2668,5,5,996.1,479.3
P7,26,Ht.png,Global,0,288,10,3,1,1008.7,484.9
P7,26,Ht.png,Global,0,1004,316,3,2,963.2,498.7
P7,26,Ht.png,Global,0,752,1338,3,3,922.8,502.1
P7,13,Ll.png,None,0,232,120,3,1,943,476.5
P7,13,Ll.png,None,0,1166,368,3,2,959.7,472.9
P7,13,Ll.png,None,0,860,1554,3,3,899.6,523.4
P7,31,Ll.png,None,0,286,214,3,1,1010.1,440.1
P7,31,Ll.png,None,0,970,518,3,2,976.2,475.8
P7,31,Ll.png,None,0,1084,1512,3,3,920.8,534
P7,33,Ll.png,None,0,266,10,3,1,919.2,489.6
P7,33,Ll.png,None,0,1342,338,3,2,969,468.8
P7,33,Ll.png,None,0,852,1702,3,3,908.4,546.4
P7,28,Lo.png,Local,0,98,10,4,1,947.1,477.5
P7,28,Lo.png,Local,0,1732,444,4,2,968.6,452.9
P7,28,Lo.png,Local,0,260,2192,4,3,975,467.3
P7,28,Lo.png,Local,0,532,2468,4,4,966.3,463.5
P7,29,Lo.png,Local,0,2126,10,1,1,959.9,481
P7,34,Lo.png,Local,0,580,10,5,1,987.1,431.3
P7,34,Lo.png,Local,0,162,614,5,2,927.7,468.1
P7,34,Lo.png,Local,0,698,792,5,3,970.3,478.3
P7,34,Lo.png,Local,0,112,1596,5,4,955,496.9
P7,34,Lo.png,Local,0,818,1730,5,5,907.1,530.5
P7,37,Lo.png,Local,0,172,136,3,1,972.3,415.5
P7,37,Lo.png,Local,0,1244,330,3,2,960.5,466.2
P7,37,Lo.png,Local,0,1044,1590,3,3,907,503.5
P7,1,Lu.png,None,0,152,24,9,1,1054,354.6
P7,1,Lu.png,None,0,770,208,9,2,939.8,501.7
P7,1,Lu.png,None,0,196,994,9,3,895.2,530.3
P7,1,Lu.png,None,0,288,1208,9,4,898.9,591.4
P7,1,Lu.png,None,0,618,1514,9,5,899.4,642.8
P7,1,Lu.png,None,0,180,2214,9,6,906.3,1692.9
P7,1,Lu.png,None,0,148,2418,9,7,854.8,1777.1
P7,1,Lu.png,None,0,142,2596,9,8,983,1768
P7,1,Lu.png,None,0,188,2812,9,9,931.8,609.9
P7,4,Lu.png,None,0,268,504,8,1,892.9,530.4
P7,4,Lu.png,None,0,112,848,8,2,877.9,1608.3
P7,4,Lu.png,None,0,164,986,8,3,785.7,1609.1
P7,4,Lu.png,None,0,454,1174,8,4,835.5,1515.3
P7,4,Lu.png,None,0,216,1690,8,5,847.6,198.1
P7,4,Lu.png,None,0,500,1992,8,6,811.8,1607.2
P7,4,Lu.png,None,0,124,2588,8,7,1040.6,272.2
P7,4,Lu.png,None,0,258,2742,8,8,975.6,503
P7,39,Lu.png,None,0,360,10,5,1,972.1,489.2
P7,39,Lu.png,None,0,204,390,5,2,929.3,452.5
P7,39,Lu.png,None,0,716,610,5,3,963.5,474.3
P7,39,Lu.png,None,0,718,1346,5,4,928.5,531.1
P7,39,Lu.png,None,0,308,2086,5,5,959.5,510.2
P7,20,Ol.png,Global,0,1042,10,4,1,945.3,503.4
P7,20,Ol.png,Global,0,658,1072,4,2,943.1,442.5
P7,20,Ol.png,Global,0,146,1826,4,3,834.5,1685.6
P7,20,Ol.png,Global,0,540,2042,4,4,917.4,514.7
P7,40,Ol.png,Global,0,428,10,4,1,991.1,505.7
P7,40,Ol.png,Global,0,1010,456,4,2,962.5,477.8
P7,40,Ol.png,Global,0,244,1484,4,3,922.3,444
P7,40,Ol.png,Global,0,132,1922,4,4,1030.2,473
P7,51,Ol.png,Global,0,230,86,6,1,967.3,404.1
P7,51,Ol.png,Global,0,1022,332,6,2,984.2,443.1
P7,51,Ol.png,Global,0,190,1372,6,3,930.2,422.1
P7,51,Ol.png,Global,0,872,1582,6,4,972.9,457.5
P7,51,Ol.png,Global,0,310,2472,6,5,1007.5,488.4
P7,51,Ol.png,Global,0,190,2804,6,6,946.4,477.2
P7,23,Ou.png,Global,0,2478,10,1,1,951.2,475.8
P7,38,Ou.png,Global,0,254,10,3,1,927.8,489.5
P7,38,Ou.png,Global,0,996,284,3,2,962.9,466.6
P7,38,Ou.png,Global,0,1396,1296,3,3,918.7,447.5
P7,48,Ou.png,Global,0,774,10,3,1,972.7,493.7
P7,48,Ou.png,Global,0,588,800,3,2,942.7,473.1
P7,48,Ou.png,Global,0,206,1410,3,3,1013.7,494.3
P7,3,Sh.png,Local,0,716,340,4,2,963.9,528
P7,3,Sh.png,Local,0,754,1078,4,3,928.4,471
P7,3,Sh.png,Local,0,1150,1850,4,4,953,533.6
P7,56,Ss.png,None,0,810,1156,6,3,1006.5,673.8
P7,56,Ss.png,None,0,122,2186,6,4,1059.6,668.1
P7,56,Ss.png,None,0,252,2326,6,5,1025.7,692
P7,56,Ss.png,None,0,156,2844,6,6,1022.6,642.6
P7,57,Ss.png,None,0,68,12,6,1,938.8,609.3
P7,57,Ss.png,None,0,116,352,6,2,963.1,580.8
P7,57,Ss.png,None,0,104,800,6,3,983.7,541.6
P7,57,Ss.png,None,0,918,924,6,4,999,615.5
P7,14,Ss.png,None,0,730,266,4,2,945.4,517
P7,14,Ss.png,None,0,600,1018,4,3,942.4,458.6
P7,36,St.png,None,0,256,10,2,1,936.9,436.1
P7,36,St.png,None,0,1608,286,2,2,953.3,462.8
P7,73,Th.png,Local,0,148,294,9,2,1008,602.3
P7,73,Th.png,Local,0,134,732,9,3,982.7,548
P7,73,Th.png,Local,0,410,884,9,4,994.5,584.2
P7,73,Th.png,Local,0,520,1530,9,5,990.7,575.9
P7,73,Th.png,Local,0,22,2258,9,6,1770.9,306.3
P7,33,Th.png,Local,0,122,10,6,1,922.4,507.5
P7,33,Th.png,Local,0,228,148,6,2,893.2,511.4
P7,33,Th.png,Local,0,190,394,6,3,946.2,530.2
P7,33,Th.png,Local,0,702,602,6,4,924.8,505.3
P7,77,Ts.png,None,0,70,10,5,1,1085.5,543.6
P7,77,Ts.png,None,0,38,288,5,2,868.7,570.9
P7,77,Ts.png,None,0,708,352,5,3,985.8,529.8
P7,77,Ts.png,None,0,572,1082,5,4,986.8,427.9
P7,2,Ts.png,None,0,480,2520,5,5,981.5,590.8
P7,6,Ts.png,None,0,210,10,5,1,924.3,575
P7,6,Ts.png,None,0,214,238,5,2,967.4,587.3
P7,6,Ts.png,None,0,974,470,5,3,945.7,573.7
P7,6,Ts.png,None,0,874,1460,5,4,951.2,523.1
P7,6,Ts.png,None,0,348,2354,5,5,923.8,565.8
P7,6,Tt.png,None,0,262,1980,8,6,986.3,478.3
P7,6,Tt.png,None,0,182,2268,8,7,952.2,559.3
P7,6,Tt.png,None,0,64,2476,8,8,1026.4,568.9
P7,50,Tt.png,None,0,18,10,8,1,250,300.1
P7,50,Tt.png,None,0,114,134,8,2,1066.6,585.3
P7,50,Tt.png,None,0,728,268,8,3,1020.6,586
P7,50,Tt.png,None,0,380,1318,8,4,990.5,551.6
P7,50,Tt.png,None,0,174,1928,8,5,980.5,572.4
P7,47,Tt.png,None,0,492,1370,2,2,913.1,476.8
P7,12,Tt.png,None,0,298,10,4,1,930.7,511.8
P7,12,Tt.png,None,0,732,324,4,2,973.2,501.8
P7,12,Tt.png,None,0,604,1080,4,3,945.6,419.9
P7,12,Tt.png,None,0,164,1870,4,4,977.2,441
P7,35,Tt.png,None,0,236,10,3,1,1011.6,488.7
P7,43,Ul.png,None,0,254,1834,4,3,919.9,526.8
P7,43,Ul.png,None,0,36,2104,4,4,952.5,539.6
P7,12,Ul.png,None,0,548,10,5,1,1005.4,544.4
P7,12,Ul.png,None,0,302,578,5,2,1005.7,512.6
P7,12,Ul.png,None,0,744,902,5,3,939.9,494.5
P7,12,Ul.png,None,0,390,1670,5,4,995.2,565.7
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,284,1230,11,5,781.4,506.7
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,160,1542,11,6,626.2,441.5
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,408,1760,11,7,1216.4,455.1
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,2212,11,8,928.6,329.3
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,156,2406,11,9,672.8,223.6
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,152,2090,12,8,819.3,399.9
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,178,2266,12,9,708.5,418.9
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,164,2476,12,10,891.4,460.9
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,224,2670,12,11,1038.8,470.7
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,78,2922,12,12,911.2,380.6
P7,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,244,10,10,1,963.5,530.5
P7,31,Uo.png,Local,0,22,2700,10,8,1007,495.9
P7,31,Uo.png,Local,0,148,2756,10,9,975.7,374.9
P7,31,Uo.png,Local,0,62,2938,10,10,1017.4,522.5
P7,78,Uu.png,None,0,460,254,6,2,1017.7,519.9
P7,78,Uu.png,None,0,436,932,6,3,990.8,533.7
P7,78,Uu.png,None,0,138,1606,6,4,960.5,465.8
P7,78,Uu.png,None,0,936,1954,6,5,1008.2,522.6
P7,41,Uu.png,None,0,1734,556,3,3,920.7,581
P7,4,Uu.png,None,0,62,10,6,1,909.9,580.8
P7,4,Uu.png,None,0,222,88,6,2,875.6,574.3
P7,4,Uu.png,None,0,156,330,6,3,928.5,592.2
P7,4,Uu.png,None,0,454,942,6,4,928.2,584.8
P7,4,Uu.png,None,0,286,2398,6,5,919.8,612.2
P7,4,Uu.png,None,0,252,2706,6,6,935.5,545.5
P7,22,Uu.png,None,0,1426,10,2,1,919,527.5
P7,22,Uu.png,None,0,812,1792,2,2,888.7,489.1
p9,6,Hs.png,Global,0,130,42,4,1,1059.4,553.1
p9,6,Hs.png,Global,0,234,204,4,2,965.4,549
p9,6,Hs.png,Global,0,1604,466,4,3,1027.2,554.7
p9,6,Hs.png,Global,0,144,2098,4,4,967.9,546.5
p9,43,Hs.png,Global,0,214,10,10,1,930.6,539.5
p9,43,Hs.png,Global,0,276,252,10,2,990.8,543.2
p9,43,Hs.png,Global,0,72,550,10,3,941.3,534
p9,43,Hs.png,Global,0,214,656,10,4,1015,539.9
p9,43,Hs.png,Global,0,284,898,10,5,961,544.7
p9,43,Hs.png,Global,0,524,1212,10,6,1007.7,538.3
p9,43,Hs.png,Global,0,40,1762,10,7,968.4,558
p9,43,Hs.png,Global,0,220,1836,10,8,1033.3,567.8
p9,43,Hs.png,Global,0,438,2078,10,9,993.2,551.9
p9,43,Hs.png,Global,0,460,2540,10,10,948.6,549.9
p9,45,Hs.png,Global,0,226,10,6,1,980.4,538.5
p9,45,Hs.png,Global,0,154,264,6,2,1020.4,539.7
p9,45,Hs.png,Global,0,188,446,6,3,968.5,546.9
p9,45,Hs.png,Global,0,1082,662,6,4,1013,562.2
p9,45,Hs.png,Global,0,408,1770,6,5,950.1,549.9
p9,45,Hs.png,Global,0,62,2324,6,6,1004,578.2
p9,5,Ht.png,Global,0,198,10,2,1,933,554.2
p9,5,Ht.png,Global,0,1836,232,2,2,987.8,544.2
p9,31,Ht.png,Global,0,424,10,5,1,960.2,569.2
p9,31,Ht.png,Global,0,290,460,5,2,1003.7,567.5
p9,31,Ht.png,Global,0,112,774,5,3,943,560.3
p9,31,Ht.png,Global,0,786,976,5,4,956.9,575
p9,31,Ht.png,Global,0,738,1884,5,5,964.6,559.5
p9,37,Ht.png,Global,0,206,10,5,1,955.6,525.9
p9,37,Ht.png,Global,0,1042,242,5,2,981.6,521
p9,37,Ht.png,Global,0,364,1306,5,3,948.9,470.2
p9,37,Ht.png,Global,0,234,1700,5,4,1007.7,502.2
p9,37,Ht.png,Global,0,120,1952,5,5,978.5,528.9
p9,19,Ll.png,None,0,780,10,5,1,1007.2,540.3
p9,19,Ll.png,None,0,148,818,5,2,945.2,538.1
p9,19,Ll.png,None,0,246,998,5,3,993.7,590.3
p9,19,Ll.png,None,0,426,1270,5,4,935.3,579.2
p9,19,Ll.png,None,0,34,1726,5,5,1008.5,565.6
p9,20,Ll.png,None,0,216,10,3,1,943.8,536.4
p9,20,Ll.png,None,0,836,252,3,2,977.2,535.5
p9,20,Ll.png,None,0,738,1114,3,3,960.9,577.3
p9,36,Ll.png,None,0,38,10,8,1,969.3,545.2
p9,36,Ll.png,None,0,202,82,8,2,1066.6,516.6
p9,36,Ll.png,None,0,748,310,8,3,1011.9,531.1
p9,36,Ll.png,None,0,36,1088,8,4,938.5,547.3
p9,36,Ll.png,None,0,114,1172,8,5,1022.1,608
p9,36,Ll.png,None,0,302,1318,8,6,940.1,614.1
p9,36,Ll.png,None,0,456,1638,8,7,952.9,638.9
p9,36,Ll.png,None,0,290,2124,8,8,985,547.4
p9,10,Lo.png,Local,0,118,10,5,1,958,549.4
p9,10,Lo.png,Local,0,136,154,5,2,1006,554.7
p9,10,Lo.png,Local,0,848,316,5,3,962.5,545.2
p9,10,Lo.png,Local,0,734,1192,5,4,943.2,601.3
p9,10,Lo.png,Local,0,338,1944,5,5,967.9,575.7
p9,15,Lo.png,Local,0,150,10,12,1,994.9,573
p9,15,Lo.png,Local,0,64,184,12,2,951.7,540.4
p9,15,Lo.png,Local,0,152,280,12,3,1021,555.7
p9,15,Lo.png,Local,0,262,458,12,4,973.3,552
p9,15,Lo.png,Local,0,98,750,12,5,1027.8,563.7
p9,15,Lo.png,Local,0,174,878,12,6,947.8,548.6
p9,15,Lo.png,Local,0,594,1084,12,7,1008.4,567.8
p9,15,Lo.png,Local,0,312,1704,12,8,957.2,569.2
p9,15,Lo.png,Local,0,266,2038,12,9,962.8,595.4
p9,15,Lo.png,Local,0,318,2330,12,10,909.3,598.1
p9,15,Lo.png,Local,0,284,2678,12,11,1005.6,554.5
p9,15,Lo.png,Local,0,10,2990,12,12,944.6,531.8
p9,21,Lo.png,Local,0,844,10,4,1,980.7,567.4
p9,21,Lo.png,Local,0,282,882,4,2,953.1,629
p9,21,Lo.png,Local,0,72,1188,4,3,934.4,577.1
p9,21,Lo.png,Local,0,292,1292,4,4,997.9,560.2
p9,14,Lu.png,None,0,20,10,9,1,938.9,561.6
p9,14,Lu.png,None,0,244,64,9,2,1022.3,516.2
p9,14,Lu.png,None,0,34,336,9,3,982.5,534.2
p9,14,Lu.png,None,0,62,404,9,4,1056.7,557.8
p9,14,Lu.png,None,0,504,500,9,5,967.2,526.8
p9,14,Lu.png,None,0,210,1032,9,6,1003.3,525.4
p9,14,Lu.png,None,0,166,1268,9,7,956.1,530.2
p9,14,Lu.png,None,0,526,1466,9,8,958.4,606.4
p9,14,Lu.png,None,0,150,2012,9,9,982,558.9
p9,22,Lu.png,None,0,254,10,7,1,939.6,553
p9,22,Lu.png,None,0,322,288,7,2,988.3,562.4
p9,22,Lu.png,None,0,50,636,7,3,945.5,559.5
p9,22,Lu.png,None,0,132,732,7,4,1020.3,577.1
p9,22,Lu.png,None,0,566,890,7,5,965.4,559.2
p9,22,Lu.png,None,0,150,1482,7,6,1006.6,549.9
p9,22,Lu.png,None,0,978,1658,7,7,957.9,564.3
p9,51,Lu.png,None,0,206,10,7,1,948.5,561.4
p9,51,Lu.png,None,0,438,244,7,2,991.1,550.5
p9,51,Lu.png,None,0,276,706,7,3,946.1,554.1
p9,51,Lu.png,None,0,738,1012,7,4,990.7,551
p9,51,Lu.png,None,0,462,1770,7,5,938.3,559.6
p9,51,Lu.png,None,0,562,2250,7,6,933,588
p9,51,Lu.png,None,0,166,2834,7,7,994,541
p9,8,Ol.png,Global,0,238,24,4,1,1021.9,569
p9,8,Ol.png,Global,0,984,286,4,2,982.4,548.1
p9,8,Ol.png,Global,0,558,1296,4,3,1026.8,558
p9,8,Ol.png,Global,0,216,1882,4,4,956,547.5
p9,16,Ol.png,Global,0,422,10,7,1,972.6,550.4
p9,16,Ol.png,Global,0,150,450,7,2,1000.3,559.9
p9,16,Ol.png,Global,0,224,630,7,3,943.1,550.8
p9,16,Ol.png,Global,0,538,882,7,4,1019.4,566
p9,16,Ol.png,Global,0,250,1450,7,5,958.9,566.9
p9,16,Ol.png,Global,0,804,1728,7,6,1014.6,550.1
p9,16,Ol.png,Global,0,92,2558,7,7,957.8,557.3
p9,46,Ol.png,Global,0,186,10,3,1,937.6,528.6
p9,46,Ol.png,Global,0,872,222,3,2,982.8,547
p9,46,Ol.png,Global,0,712,1116,3,3,935.4,532.7
p9,18,Ou.png,Global,0,302,10,5,1,998,535.2
p9,18,Ou.png,Global,0,102,338,5,2,1039.3,529.9
p9,18,Ou.png,Global,0,176,468,5,3,978.9,527.6
p9,18,Ou.png,Global,0,906,674,5,4,1023.1,548.5
p9,18,Ou.png,Global,0,676,1606,5,5,961.9,546.4
p9,24,Ou.png,Global,0,196,10,2,1,928,551.9
p9,24,Ou.png,Global,0,1716,226,2,2,961.8,557.7
p9,26,Ou.png,Global,0,460,10,5,1,973.7,548.9
p9,26,Ou.png,Global,0,174,494,5,2,949.6,543.1
p9,26,Ou.png,Global,0,840,694,5,3,999.9,541.7
p9,26,Ou.png,Global,0,740,1552,5,4,965.5,536
p9,26,Ou.png,Global,0,240,2308,5,5,972.6,595.9
p9,38,Sh.png,Local,0,1758,10,1,1,944.6,535
p9,46,Sh.png,Local,0,1686,10,1,1,941.6,512.6
p9,21,Sh.png,Local,0,788,10,6,1,970.6,539
p9,21,Sh.png,Local,0,198,814,6,2,947.4,513.5
p9,21,Sh.png,Local,0,146,1166,6,3,960.3,457.7
p9,21,Sh.png,Local,0,276,1328,6,4,924,526
p9,21,Sh.png,Local,0,408,1624,6,5,984.7,558
p9,57,Ss.png,None,0,162,2060,6,5,1003.2,574.3
p9,57,Ss.png,None,0,760,2240,6,6,1016,608.9
p9,58,Ss.png,None,0,162,42,6,1,1727.6,-91.9
p9,58,Ss.png,None,0,306,266,6,2,992.6,583.7
p9,58,Ss.png,None,0,168,1436,6,3,973,576.2
p9,58,Ss.png,None,0,220,1624,6,4,1004.1,616.4
p9,58,Ss.png,None,0,792,2164,6,5,973.6,534.4
p9,58,Ss.png,None,0,26,2974,6,6,958.1,524.2
p9,17,Ss.png,None,0,712,10,2,1,948.9,561.6
p9,17,Ss.png,None,0,1060,742,2,2,935,535.5
p9,14,Ss.png,None,0,152,1760,4,4,1044.2,466
p9,42,Ss.png,None,0,1810,10,3,1,957.6,477.9
p9,42,Ss.png,None,0,268,1838,3,2,977.1,502.4
p9,42,Ss.png,None,0,124,2284,3,3,1036.4,504.1
