RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,block_num,Image,image_type,Sem,Condition,trial_num,Duration,x,y
P7,345,6,739.2,497.7,6,1042,raw_sem,sem,raw,271,166,179.2,257.7
P7,345,7,687.8,457.7,6,1042,raw_sem,sem,raw,271,220,127.8,217.7
P7,345,8,842.9,628.8,6,1042,raw_sem,sem,raw,271,156,282.9,388.8
P7,345,9,918.8,745.7,6,1042,raw_sem,sem,raw,271,166,358.8,505.7
P7,345,10,879.5,784.5,6,1042,raw_sem,sem,raw,271,323,319.5,544.5
P7,111,1,901.5,534.9,2,1043,fil_non,non,fil,58,291,341.5,294.9
P7,111,2,839.1,431.9,2,1043,fil_non,non,fil,58,224,279.1,191.9
P7,111,3,853,535.1,2,1043,fil_non,non,fil,58,496,293,295.1
P7,111,4,1236,557.3,2,1043,fil_non,non,fil,58,726,676,317.3
P7,111,5,858.2,592,2,1043,fil_non,non,fil,58,1117,298.2,352
P7,334,1,970.4,519.3,6,1043,raw_non,non,raw,260,151,410.4,279.3
P7,334,2,910,386.5,6,1043,raw_non,non,raw,260,254,350,146.5
P7,334,3,907.6,488.2,6,1043,raw_non,non,raw,260,458,347.6,248.2
P7,334,4,882.3,318.1,6,1043,raw_non,non,raw,260,198,322.3,78.1
P7,334,5,1320.4,464.1,6,1043,raw_non,non,raw,260,210,760.4,224.1
P7,334,6,927.6,573.8,6,1043,raw_non,non,raw,260,272,367.6,333.8
P7,334,7,887,343.8,6,1043,raw_non,non,raw,260,42,327,103.8
P7,334,8,866.9,369,6,1043,raw_non,non,raw,260,172,306.9,129
P7,334,9,901.7,474.6,6,1043,raw_non,non,raw,260,626,341.7,234.6
P7,334,10,875,288.4,6,1043,raw_non,non,raw,260,65,315,48.4
P7,115,1,938.8,476.6,2,1044,fil_non,non,fil,62,215,378.8,236.6
P7,115,2,1108.7,453.8,2,1044,fil_non,non,fil,62,432,548.7,213.8
P7,115,3,1008.2,476,2,1044,fil_non,non,fil,62,296,448.2,236
P7,115,4,932.7,509.8,2,1044,fil_non,non,fil,62,152,372.7,269.8
P7,115,5,771.4,581.5,2,1044,fil_non,non,fil,62,408,211.4,341.5
P7,115,6,1071.9,572.2,2,1044,fil_non,non,fil,62,246,511.9,332.2
P7,115,7,1080.1,564.6,2,1044,fil_non,non,fil,62,402,520.1,324.6
P7,115,8,962.1,478.3,2,1044,fil_non,non,fil,62,266,402.1,238.3
P7,115,9,1014.2,482.5,2,1044,fil_non,non,fil,62,64,454.2,242.5
P7,115,10,1172.6,417.5,2,1044,fil_non,non,fil,62,139,612.6,177.5
P7,338,1,968.7,463.6,6,1044,raw_non,non,raw,264,291,408.7,223.6
P7,338,2,1129.2,432,6,1044,raw_non,non,raw,264,148,569.2,192
P7,338,3,1180,432.7,6,1044,raw_non,non,raw,264,206,620,192.7
P7,338,4,1015.6,432.8,6,1044,raw_non,non,raw,264,170,455.6,192.8
P7,338,5,973.1,452.2,6,1044,raw_non,non,raw,264,160,413.1,212.2
P7,338,6,782.9,508.4,6,1044,raw_non,non,raw,264,150,222.9,268.4
P7,338,7,625.5,473.6,6,1044,raw_non,non,raw,264,332,65.5,233.6
P7,338,8,1068.9,424.3,6,1044,raw_non,non,raw,264,1322,508.9,184.3
P7,126,1,960.4,472.8,2,1045,fil_sem,sem,fil,73,137,400.4,232.8
P7,126,2,815,393.6,2,1045,fil_sem,sem,fil,73,74,255,153.6
P7,126,3,790.9,314.1,2,1045,fil_sem,sem,fil,73,676,230.9,74.1
P7,126,4,980.6,514.4,2,1045,fil_sem,sem,fil,73,1120,420.6,274.4
P7,126,5,1157.1,426.8,2,1045,fil_sem,sem,fil,73,132,597.1,186.8
P7,126,6,1023.4,479.3,2,1045,fil_sem,sem,fil,73,118,463.4,239.3
P7,126,7,970.6,525.8,2,1045,fil_sem,sem,fil,73,396,410.6,285.8
P7,126,8,1060.1,642,2,1045,fil_sem,sem,fil,73,149,500.1,402
P7,349,1,976.7,487.6,6,1045,raw_sem,sem,raw,275,174,416.7,247.6
P7,349,2,973.5,544.1,6,1045,raw_sem,sem,raw,275,180,413.5,304.1
P7,349,3,799.6,322.6,6,1045,raw_sem,sem,raw,275,602,239.6,82.6
P7,349,4,981.4,539.3,6,1045,raw_sem,sem,raw,275,1308,421.4,299.3
P7,349,5,1276.4,544.5,6,1045,raw_sem,sem,raw,275,178,716.4,304.5
P7,349,6,990.1,530.6,6,1045,raw_sem,sem,raw,275,380,430.1,290.6
P7,130,1,981.9,508.1,2,1046,fil_sem,sem,fil,77,180,421.9,268.1
P7,130,2,726.6,464.8,2,1046,fil_sem,sem,fil,77,470,166.6,224.8
P7,130,3,1093.9,466.6,2,1046,fil_sem,sem,fil,77,218,533.9,226.6
P7,130,4,1013.8,273.1,2,1046,fil_sem,sem,fil,77,530,453.8,33.1
P7,130,5,1080.5,440.7,2,1046,fil_sem,sem,fil,77,566,520.5,200.7
P7,130,6,716.2,493,2,1046,fil_sem,sem,fil,77,586,156.2,253
P7,130,7,1167,447.2,2,1046,fil_sem,sem,fil,77,148,607,207.2
P7,130,8,1107.3,457.7,2,1046,fil_sem,sem,fil,77,35,547.3,217.7
P7,353,1,976.3,494.3,6,1046,raw_sem,sem,raw,279,158,416.3,254.3
P7,353,2,739.6,458.3,6,1046,raw_sem,sem,raw,279,462,179.6,218.3
P7,353,3,730.9,537.9,6,1046,raw_sem,sem,raw,279,344,170.9,297.9
P7,353,4,1155.9,497,6,1046,raw_sem,sem,raw,279,136,595.9,257
P7,353,5,1122.4,484.5,6,1046,raw_sem,sem,raw,279,252,562.4,244.5
P7,353,6,1194.1,517.3,6,1046,raw_sem,sem,raw,279,256,634.1,277.3
P7,353,7,1054,298.9,6,1046,raw_sem,sem,raw,279,948,494,58.9
P7,353,8,1016,502.9,6,1046,raw_sem,sem,raw,279,220,456,262.9
P7,134,1,968.3,538.3,2,1047,fil_sem,sem,fil,81,187,408.3,298.3
P7,134,2,880.9,552.9,2,1047,fil_sem,sem,fil,81,380,320.9,312.9
P7,134,3,694.8,533.5,2,1047,fil_sem,sem,fil,81,268,134.8,293.5
P7,134,4,1116.5,532.8,2,1047,fil_sem,sem,fil,81,182,556.5,292.8
P7,134,5,1151.2,531.7,2,1047,fil_sem,sem,fil,81,504,591.2,291.7
P7,134,6,883.8,532,2,1047,fil_sem,sem,fil,81,670,323.8,292
P7,134,7,697.8,531.1,2,1047,fil_sem,sem,fil,81,198,137.8,291.1
P7,134,8,858.6,508.3,2,1047,fil_sem,sem,fil,81,160,298.6,268.3
P7,134,9,901.4,528,2,1047,fil_sem,sem,fil,81,13,341.4,288
P7,357,1,982.5,549.2,6,1047,raw_sem,sem,raw,283,1016,422.5,309.2
P7,357,2,944.7,512.4,6,1047,raw_sem,sem,raw,283,1796,384.7,272.4
P7,138,1,946.9,549.2,2,1048,fil_sem,sem,fil,85,146,386.9,309.2
P7,138,2,868.6,431,2,1048,fil_sem,sem,fil,85,130,308.6,191
P7,138,3,873.4,363.2,2,1048,fil_sem,sem,fil,85,630,313.4,123.2
P7,138,4,835,461.3,2,1048,fil_sem,sem,fil,85,196,275,221.3
P7,138,5,777.1,665.1,2,1048,fil_sem,sem,fil,85,312,217.1,425.1
P7,138,6,931.6,613.5,2,1048,fil_sem,sem,fil,85,154,371.6,373.5
P7,138,7,1258,706.7,2,1048,fil_sem,sem,fil,85,368,698,466.7
P7,138,8,1186.9,707,2,1048,fil_sem,sem,fil,85,232,626.9,467
P7,138,9,818.1,811.2,2,1048,fil_sem,sem,fil,85,308,258.1,571.2
P7,138,10,570.2,286.3,2,1048,fil_sem,sem,fil,85,158,10.2,46.3
P7,138,11,609.9,284.1,2,1048,fil_sem,sem,fil,85,46,49.9,44.1
P7,361,1,954.6,526.1,6,1048,raw_sem,sem,raw,287,166,394.6,286.1
P7,361,2,861.2,410,6,1048,raw_sem,sem,raw,287,100,301.2,170
P7,361,3,876.8,333.2,6,1048,raw_sem,sem,raw,287,546,316.8,93.2
P7,361,4,610.6,267.5,6,1048,raw_sem,sem,raw,287,612,50.6,27.5
P7,361,5,624,483.1,6,1048,raw_sem,sem,raw,287,412,64,243.1
P7,361,6,863.9,346.9,6,1048,raw_sem,sem,raw,287,889,303.9,106.9
P7,119,1,953.9,501,2,1049,fil_non,non,fil,66,231,393.9,261
P7,119,2,1051.4,579,2,1049,fil_non,non,fil,66,100,491.4,339
P7,119,3,1044.8,604.5,2,1049,fil_non,non,fil,66,120,484.8,364.5
P7,119,4,815.1,659.3,2,1049,fil_non,non,fil,66,822,255.1,419.3
P7,119,5,741.2,344.5,2,1049,fil_non,non,fil,66,402,181.2,104.5
P7,119,6,1050.6,380.1,2,1049,fil_non,non,fil,66,992,490.6,140.1
P7,342,1,946.5,524.1,6,1049,raw_non,non,raw,268,290,386.5,284.1
P7,342,2,803.9,630.4,6,1049,raw_non,non,raw,268,200,243.9,390.4
P7,342,3,707.8,378.2,6,1049,raw_non,non,raw,268,164,147.8,138.2
P7,342,4,740.4,354.8,6,1049,raw_non,non,raw,268,160,180.4,114.8
P7,342,5,1053.8,419.3,6,1049,raw_non,non,raw,268,214,493.8,179.3
P7,342,6,1067.2,635.9,6,1049,raw_non,non,raw,268,372,507.2,395.9
P7,342,7,1065.6,445.4,6,1049,raw_non,non,raw,268,530,505.6,205.4
P7,342,8,794.1,736.8,6,1049,raw_non,non,raw,268,306,234.1,496.8
P7,342,9,1056.4,597,6,1049,raw_non,non,raw,268,234,496.4,357
P7,342,10,812,375.8,6,1049,raw_non,non,raw,268,132,252,135.8
P7,143,1,979.3,494.2,2,1050,fil_sem,sem,fil,89,179,419.3,254.2
P7,143,2,902.3,463.8,2,1050,fil_sem,sem,fil,89,192,342.3,223.8
P7,143,3,642,389.6,2,1050,fil_sem,sem,fil,89,496,82,149.6
P7,143,4,911.5,461.2,2,1050,fil_sem,sem,fil,89,230,351.5,221.2
P7,143,5,1220.9,562.4,2,1050,fil_sem,sem,fil,89,448,660.9,322.4
P7,143,6,919.9,461.7,2,1050,fil_sem,sem,fil,89,424,359.9,221.7
P7,143,7,643,378.1,2,1050,fil_sem,sem,fil,89,512,83,138.1
P7,143,8,1033.9,263.1,2,1050,fil_sem,sem,fil,89,238,473.9,23.1
P7,366,1,1002.1,479.2,6,1050,raw_sem,sem,raw,291,251,442.1,239.2
P7,366,2,894.4,503.6,6,1050,raw_sem,sem,raw,291,210,334.4,263.6
P7,366,3,645.4,397.1,6,1050,raw_sem,sem,raw,291,486,85.4,157.1
P7,366,4,925,419.3,6,1050,raw_sem,sem,raw,291,274,365,179.3
P7,366,5,1223.6,527.5,6,1050,raw_sem,sem,raw,291,196,663.6,287.5
P7,366,6,721.7,392.9,6,1050,raw_sem,sem,raw,291,110,161.7,152.9
P7,366,7,665.3,370.7,6,1050,raw_sem,sem,raw,291,284,105.3,130.7
P7,366,8,684.6,652.3,6,1050,raw_sem,sem,raw,291,238,124.6,412.3
P7,366,9,932.4,447.4,6,1050,raw_sem,sem,raw,291,487,372.4,207.4
P7,147,1,951,499.9,2,1051,fil_sem,sem,fil,93,138,391,259.9
P7,147,2,713.4,516.9,2,1051,fil_sem,sem,fil,93,364,153.4,276.9
P7,147,3,1218.1,453.2,2,1051,fil_sem,sem,fil,93,608,658.1,213.2
P7,147,4,728.8,481.1,2,1051,fil_sem,sem,fil,93,960,168.8,241.1
P7,147,5,719,689.7,2,1051,fil_sem,sem,fil,93,356,159,449.7
P7,147,6,997.2,638.4,2,1051,fil_sem,sem,fil,93,212,437.2,398.4
P7,147,7,1207.7,468.5,2,1051,fil_sem,sem,fil,93,98,647.7,228.5
P7,373,1,939.9,504.7,6,1051,raw_sem,sem,raw,295,232,379.9,264.7
P7,373,2,701.2,488.4,6,1051,raw_sem,sem,raw,295,318,141.2,248.4
P7,373,3,1214.2,458.5,6,1051,raw_sem,sem,raw,295,308,654.2,218.5
P7,373,4,892.5,620.8,6,1051,raw_sem,sem,raw,295,120,332.5,380.8
P7,373,5,735.3,694,6,1051,raw_sem,sem,raw,295,420,175.3,454
P7,373,6,708.5,470.1,6,1051,raw_sem,sem,raw,295,470,148.5,230.1
P7,373,7,710.7,320.6,6,1051,raw_sem,sem,raw,295,720,150.7,80.6
P7,151,1,967,512.9,2,1052,fil_sem,sem,fil,97,199,407,272.9
P7,151,2,726.2,463,2,1052,fil_sem,sem,fil,97,214,166.2,223
P7,151,3,939.7,366.8,2,1052,fil_sem,sem,fil,97,272,379.7,126.8
P7,151,4,1191.1,478.9,2,1052,fil_sem,sem,fil,97,332,631.1,238.9
P7,151,5,1023.6,540.5,2,1052,fil_sem,sem,fil,97,286,463.6,300.5
P7,151,6,841.3,668.1,2,1052,fil_sem,sem,fil,97,236,281.3,428.1
P7,151,7,915.9,697.5,2,1052,fil_sem,sem,fil,97,232,355.9,457.5
P7,151,8,1004.2,460.9,2,1052,fil_sem,sem,fil,97,174,444.2,220.9
P7,151,9,929.2,363.4,2,1052,fil_sem,sem,fil,97,296,369.2,123.4
P7,151,10,725,423.2,2,1052,fil_sem,sem,fil,97,256,165,183.2
P7,377,1,933.4,503.2,6,1052,raw_sem,sem,raw,299,371,373.4,263.2
P7,377,2,954.6,633.7,6,1052,raw_sem,sem,raw,299,154,394.6,393.7
P7,377,3,836.1,647.3,6,1052,raw_sem,sem,raw,299,158,276.1,407.3
P7,377,4,826.2,696.4,6,1052,raw_sem,sem,raw,299,900,266.2,456.4
P7,377,5,816.5,710.3,6,1052,raw_sem,sem,raw,299,718,256.5,470.3
P7,377,6,1231.5,470.4,6,1052,raw_sem,sem,raw,299,217,671.5,230.4
P7,155,1,951.3,536.2,3,1053,fil_sem,sem,fil,101,156,391.3,296.2
P7,155,2,917.7,301.2,3,1053,fil_sem,sem,fil,101,714,357.7,61.2
P7,155,3,844.8,623.2,3,1053,fil_sem,sem,fil,101,548,284.8,383.2
P7,155,4,728,740.2,3,1053,fil_sem,sem,fil,101,740,168,500.2
P7,155,5,850.1,598.8,3,1053,fil_sem,sem,fil,101,132,290.1,358.8
P7,155,6,921.4,284.3,3,1053,fil_sem,sem,fil,101,400,361.4,44.3
P7,381,1,929.6,490.5,7,1053,raw_sem,sem,raw,303,180,369.6,250.5
P7,381,2,822.2,539.4,7,1053,raw_sem,sem,raw,303,170,262.2,299.4
P7,381,3,840.2,580.3,7,1053,raw_sem,sem,raw,303,140,280.2,340.3
P7,381,4,925.3,278.8,7,1053,raw_sem,sem,raw,303,132,365.3,38.8
P7,381,5,698.8,702.5,7,1053,raw_sem,sem,raw,303,254,138.8,462.5
P7,381,6,859.3,543,7,1053,raw_sem,sem,raw,303,68,299.3,303
P7,381,7,926.3,253,7,1053,raw_sem,sem,raw,303,614,366.3,13
P7,381,8,970.8,266.9,7,1053,raw_sem,sem,raw,303,374,410.8,26.9
P7,381,9,886.2,573.9,7,1053,raw_sem,sem,raw,303,156,326.2,333.9
P7,381,10,803.6,557.5,7,1053,raw_sem,sem,raw,303,116,243.6,317.5
P7,381,11,931.7,281.2,7,1053,raw_sem,sem,raw,303,296,371.7,41.2
P7,381,12,872.1,268.9,7,1053,raw_sem,sem,raw,303,19,312.1,28.9
P7,159,1,951.1,499.5,3,1055,fil_sem,sem,fil,105,169,391.1,259.5
P7,159,2,893.2,390.6,3,1055,fil_sem,sem,fil,105,116,333.2,150.6
P7,159,3,926.2,350.5,3,1055,fil_sem,sem,fil,105,182,366.2,110.5
P7,159,4,1072.6,649.3,3,1055,fil_sem,sem,fil,105,802,512.6,409.3
P7,159,5,824.9,310.6,3,1055,fil_sem,sem,fil,105,196,264.9,70.6
P7,159,6,675.4,270.4,3,1055,fil_sem,sem,fil,105,362,115.4,30.4
P7,159,7,1113.9,581.1,3,1055,fil_sem,sem,fil,105,148,553.9,341.1
P7,159,8,933.8,311.8,3,1055,fil_sem,sem,fil,105,420,373.8,71.8
P7,159,9,1056.5,617.1,3,1055,fil_sem,sem,fil,105,164,496.5,377.1
P7,385,1,976.9,487,7,1055,raw_sem,sem,raw,307,166,416.9,247
P7,385,2,895,394.8,7,1055,raw_sem,sem,raw,307,244,335,154.8
P7,385,3,1082.5,588.6,7,1055,raw_sem,sem,raw,307,566,522.5,348.6
P7,385,4,1019.1,598.7,7,1055,raw_sem,sem,raw,307,1936,459.1,358.7
P7,163,1,975,510.6,3,1056,fil_sem,sem,fil,109,231,415,270.6
P7,163,2,688.4,456.4,3,1056,fil_sem,sem,fil,109,258,128.4,216.4
P7,163,3,985.8,478.9,3,1056,fil_sem,sem,fil,109,448,425.8,238.9
P7,163,4,1042.1,454.8,3,1056,fil_sem,sem,fil,109,178,482.1,214.8
P7,163,5,914.1,523.8,3,1056,fil_sem,sem,fil,109,338,354.1,283.8
P7,163,6,1062.3,479.2,3,1056,fil_sem,sem,fil,109,312,502.3,239.2
P7,163,7,704.5,427.4,3,1056,fil_sem,sem,fil,109,150,144.5,187.4
P7,163,8,773.7,420.8,3,1056,fil_sem,sem,fil,109,96,213.7,180.8
P7,163,9,653.6,430.7,3,1056,fil_sem,sem,fil,109,512,93.6,190.7
P7,163,10,810.6,418.6,3,1056,fil_sem,sem,fil,109,184,250.6,178.6
P7,389,1,945.2,501.9,7,1056,raw_sem,sem,raw,311,191,385.2,261.9
P7,389,2,665.2,390.5,7,1056,raw_sem,sem,raw,311,222,105.2,150.5
P7,389,3,991.6,403.7,7,1056,raw_sem,sem,raw,311,336,431.6,163.7
P7,389,4,923.7,462.2,7,1056,raw_sem,sem,raw,311,358,363.7,222.2
P7,389,5,1096.6,439.2,7,1056,raw_sem,sem,raw,311,100,536.6,199.2
P7,389,6,654.9,383.6,7,1056,raw_sem,sem,raw,311,224,94.9,143.6
P7,389,7,786.2,385.3,7,1056,raw_sem,sem,raw,311,138,226.2,145.3
P7,389,8,616.5,414.8,7,1056,raw_sem,sem,raw,311,618,56.5,174.8
P7,389,9,999.9,419.8,7,1056,raw_sem,sem,raw,311,382,439.9,179.8
P7,389,10,1088.4,413.3,7,1056,raw_sem,sem,raw,311,63,528.4,173.3
P7,123,1,941.6,526.7,2,1057,fil_non,non,fil,70,163,381.6,286.7
P7,123,2,1089.4,513.1,2,1057,fil_non,non,fil,70,332,529.4,273.1
P7,123,3,793.6,449.3,2,1057,fil_non,non,fil,70,568,233.6,209.3
P7,123,4,1120.4,498.7,2,1057,fil_non,non,fil,70,222,560.4,258.7
P7,123,5,1033.7,524.8,2,1057,fil_non,non,fil,70,240,473.7,284.8
P7,123,6,864.8,520.1,2,1057,fil_non,non,fil,70,86,304.8,280.1
P7,123,7,921.4,491.6,2,1057,fil_non,non,fil,70,184,361.4,251.6
P7,123,8,1081.7,516.1,2,1057,fil_non,non,fil,70,298,521.7,276.1
P7,123,9,772.1,457.2,2,1057,fil_non,non,fil,70,487,212.1,217.2
P7,346,1,956.7,509.9,6,1057,raw_non,non,raw,272,147,396.7,269.9
P7,346,2,1095.8,530.1,6,1057,raw_non,non,raw,272,210,535.8,290.1
P7,346,3,1139.9,498.2,6,1057,raw_non,non,raw,272,166,579.9,258.2
P7,346,4,801.5,436.5,6,1057,raw_non,non,raw,272,524,241.5,196.5
P7,346,5,1130.5,478.9,6,1057,raw_non,non,raw,272,392,570.5,238.9
P7,346,6,1149.9,490.1,6,1057,raw_non,non,raw,272,510,589.9,250.1
P7,346,7,1214.2,419.2,6,1057,raw_non,non,raw,272,116,654.2,179.2
P7,346,8,794.3,467.2,6,1057,raw_non,non,raw,272,717,234.3,227.2
P7,167,1,972.8,467.9,3,1058,fil_sem,sem,fil,113,186,412.8,227.9
P7,167,2,1130.3,522.3,3,1058,fil_sem,sem,fil,113,208,570.3,282.3
P7,167,3,917,494.1,3,1058,fil_sem,sem,fil,113,420,357,254.1
P7,167,4,676.9,591.5,3,1058,fil_sem,sem,fil,113,312,116.9,351.5
P7,167,5,1071.4,346.8,3,1058,fil_sem,sem,fil,113,646,511.4,106.8
P7,167,6,1161.8,506.5,3,1058,fil_sem,sem,fil,113,298,601.8,266.5
P7,167,7,1184.3,423.3,3,1058,fil_sem,sem,fil,113,722,624.3,183.3
P7,393,1,930.9,518.9,7,1058,raw_sem,sem,raw,315,344,370.9,278.9
P7,393,2,857,499.7,7,1058,raw_sem,sem,raw,315,116,297,259.7
P7,393,3,657.9,563.7,7,1058,raw_sem,sem,raw,315,366,97.9,323.7
P7,393,4,1171.4,501.4,7,1058,raw_sem,sem,raw,315,108,611.4,261.4
P7,393,5,1188.8,419,7,1058,raw_sem,sem,raw,315,248,628.8,179
P7,393,6,881.7,480.3,7,1058,raw_sem,sem,raw,315,326,321.7,240.3
P7,393,7,1124.8,404.8,7,1058,raw_sem,sem,raw,315,246,564.8,164.8
P7,393,8,902.1,478.7,7,1058,raw_sem,sem,raw,315,792,342.1,238.7
P7,171,1,982.4,503.1,3,1059,fil_sem,sem,fil,117,151,422.4,263.1
P7,171,2,833.8,505,3,1059,fil_sem,sem,fil,117,106,273.8,265
P7,171,3,805.7,686.8,3,1059,fil_sem,sem,fil,117,266,245.7,446.8
P7,171,4,852.2,718.8,3,1059,fil_sem,sem,fil,117,372,292.2,478.8
P7,171,5,796.4,749.8,3,1059,fil_sem,sem,fil,117,350,236.4,509.8
P7,171,6,837.5,753.8,3,1059,fil_sem,sem,fil,117,132,277.5,513.8
P7,171,7,881.3,736.9,3,1059,fil_sem,sem,fil,117,262,321.3,496.9
P7,171,8,804.8,758.8,3,1059,fil_sem,sem,fil,117,594,244.8,518.8
P7,171,9,824.8,742.8,3,1059,fil_sem,sem,fil,117,482,264.8,502.8
P7,171,10,1163.6,565.4,3,1059,fil_sem,sem,fil,117,72,603.6,325.4
P7,397,1,963,500.6,7,1059,raw_sem,sem,raw,319,136,403,260.6
P7,397,2,827.1,488.9,7,1059,raw_sem,sem,raw,319,136,267.1,248.9
P7,397,3,766.6,643.7,7,1059,raw_sem,sem,raw,319,230,206.6,403.7
P7,397,4,812.8,695.5,7,1059,raw_sem,sem,raw,319,202,252.8,455.5
P7,397,5,1127.8,466.2,7,1059,raw_sem,sem,raw,319,196,567.8,226.2
P7,397,6,1082.7,502.6,7,1059,raw_sem,sem,raw,319,94,522.7,262.6
P7,397,7,839.4,474,7,1059,raw_sem,sem,raw,319,1448,279.4,234
P7,397,8,917.2,434.6,7,1059,raw_sem,sem,raw,319,156,357.2,194.6
P7,175,1,973.8,502,3,1060,fil_sem,sem,fil,121,181,413.8,262
P7,175,2,1085.5,463.4,3,1060,fil_sem,sem,fil,121,180,525.5,223.4
P7,175,3,1106.1,666.3,3,1060,fil_sem,sem,fil,121,448,546.1,426.3
P7,175,4,1079.5,456.6,3,1060,fil_sem,sem,fil,121,672,519.5,216.6
P7,175,5,811.1,679.1,3,1060,fil_sem,sem,fil,121,234,251.1,439.1
P7,175,6,1109.2,680.5,3,1060,fil_sem,sem,fil,121,1109,549.2,440.5
P7,401,1,965.5,470.4,7,1060,raw_sem,sem,raw,323,162,405.5,230.4
P7,401,2,1077.4,426,7,1060,raw_sem,sem,raw,323,164,517.4,186
P7,401,3,1134.9,623.5,7,1060,raw_sem,sem,raw,323,706,574.9,383.5
P7,401,4,1101.7,392.1,7,1060,raw_sem,sem,raw,323,350,541.7,152.1
P7,401,5,772.3,634.9,7,1060,raw_sem,sem,raw,323,718,212.3,394.9
P7,401,6,1102.1,356.8,7,1060,raw_sem,sem,raw,323,706,542.1,116.8
P7,179,1,945.4,510.2,3,1061,fil_sem,sem,fil,125,214,385.4,270.2
P7,179,2,841.9,389.3,3,1061,fil_sem,sem,fil,125,244,281.9,149.3
P7,179,3,783.4,665.6,3,1061,fil_sem,sem,fil,125,200,223.4,425.6
P7,179,4,892.5,555.1,3,1061,fil_sem,sem,fil,125,1722,332.5,315.1
P7,179,5,1191.8,494.1,3,1061,fil_sem,sem,fil,125,476,631.8,254.1
P7,406,1,960.8,489.4,7,1061,raw_sem,sem,raw,327,325,400.8,249.4
P7,406,2,871.6,548,7,1061,raw_sem,sem,raw,327,270,311.6,308
P7,406,3,1176,517.9,7,1061,raw_sem,sem,raw,327,2234,616,277.9
P7,406,4,845.4,383.2,7,1061,raw_sem,sem,raw,327,55,285.4,143.2
P7,127,1,969,481.8,2,1062,fil_non,non,fil,74,182,409,241.8
P7,127,2,744.4,527.5,2,1062,fil_non,non,fil,74,144,184.4,287.5
P7,127,3,679.7,554.9,2,1062,fil_non,non,fil,74,312,119.7,314.9
P7,127,4,1142.8,542.8,2,1062,fil_non,non,fil,74,152,582.8,302.8
P7,127,5,1259.9,597.3,2,1062,fil_non,non,fil,74,506,699.9,357.3
P7,127,6,1061.7,555.4,2,1062,fil_non,non,fil,74,280,501.7,315.4
P7,127,7,1114.4,535.5,2,1062,fil_non,non,fil,74,386,554.4,295.5
P7,127,8,1023.9,552.4,2,1062,fil_non,non,fil,74,168,463.9,312.4
P7,127,9,1169.4,565.6,2,1062,fil_non,non,fil,74,116,609.4,325.6
P7,127,10,1263.7,600.6,2,1062,fil_non,non,fil,74,124,703.7,360.6
P7,127,11,1025.3,557.6,2,1062,fil_non,non,fil,74,170,465.3,317.6
P7,350,1,989.5,522.9,6,1062,raw_non,non,raw,276,175,429.5,282.9
P7,350,2,1286.6,602.8,6,1062,raw_non,non,raw,276,178,726.6,362.8
P7,350,3,712.1,561.8,6,1062,raw_non,non,raw,276,246,152.1,321.8
P7,350,4,1012.6,554.5,6,1062,raw_non,non,raw,276,256,452.6,314.5
P7,350,5,716,545.7,6,1062,raw_non,non,raw,276,302,156,305.7
P7,350,6,1049.4,550.8,6,1062,raw_non,non,raw,276,196,489.4,310.8
P7,350,7,1339.1,600.8,6,1062,raw_non,non,raw,276,322,779.1,360.8
P7,350,8,1101.7,555,6,1062,raw_non,non,raw,276,190,541.7,315
P7,350,9,1038.1,575.5,6,1062,raw_non,non,raw,276,250,478.1,335.5
P7,350,10,1292,623,6,1062,raw_non,non,raw,276,330,732,383
P7,350,11,890.2,591.7,6,1062,raw_non,non,raw,276,101,330.2,351.7
P7,183,1,970.1,473.8,3,1064,fil_sem,sem,fil,129,150,410.1,233.8
P7,183,2,974,337.5,3,1064,fil_sem,sem,fil,129,138,414,97.5
P7,183,3,963.8,289.7,3,1064,fil_sem,sem,fil,129,258,403.8,49.7
P7,183,4,1327.5,491.8,3,1064,fil_sem,sem,fil,129,356,767.5,251.8
P7,183,5,930.7,694.8,3,1064,fil_sem,sem,fil,129,586,370.7,454.8
P7,183,6,940,338.1,3,1064,fil_sem,sem,fil,129,212,380,98.1
P7,183,7,965.2,260.5,3,1064,fil_sem,sem,fil,129,1088,405.2,20.5
P7,410,1,966.1,549.2,7,1064,raw_sem,sem,raw,331,268,406.1,309.2
P7,410,2,887.6,687.9,7,1064,raw_sem,sem,raw,331,290,327.6,447.9
P7,410,3,941.5,700.4,7,1064,raw_sem,sem,raw,331,324,381.5,460.4
P7,410,4,1293.3,515.1,7,1064,raw_sem,sem,raw,331,748,733.3,275.1
P7,410,5,961.7,254.4,7,1064,raw_sem,sem,raw,331,510,401.7,14.4
P7,410,6,908.1,363.6,7,1064,raw_sem,sem,raw,331,36,348.1,123.6
P7,410,7,979.4,648.3,7,1064,raw_sem,sem,raw,331,194,419.4,408.3
P7,410,8,993.7,262.1,7,1064,raw_sem,sem,raw,331,177,433.7,22.1
P7,131,1,935.9,474.2,2,1065,fil_non,non,fil,78,143,375.9,234.2
P7,131,2,751.4,587,2,1065,fil_non,non,fil,78,148,191.4,347
P7,131,3,812.9,630.6,2,1065,fil_non,non,fil,78,162,252.9,390.6
P7,131,4,754.4,646.4,2,1065,fil_non,non,fil,78,236,194.4,406.4
P7,131,5,865,639.7,2,1065,fil_non,non,fil,78,244,305,399.7
