RAW_Type0non_1social,RAW_Fixation_Duration,RAW_ZscoreDURATION_AllPs=(F2-350)/291.4,RAW_DUR_ZscorebyP,RAW_Fixation_Start,RAW_P_Navon_Zscore,RAW_NAVON_Z_GROUPminus1_0_1,RAW_NavonTemporalZscore,FILTER_Type0non_1social,FILTER_Fixation_Duration,FILTER_ZscoreDURATION_AllPs=(F2-350)/291.4,FILTER_DUR_ZscorebyP,FILTER_Fixation_Start,FILTER_P_Navon_Zscore,FILTER_NAVON_Z_GROUPminus1_0_1,FILTER_NavonTemporalZscore
,,,,,,,,1,258,-0.3157172272,-0.5440251572,850,-0.13,0,-0.36
,,,,,,,,0,760,1.407000686,0.9971671388,850,-0.89,0,0.35
,,,,,,,,1,136,-0.7343857241,-0.6043956044,852,0.98,0,-0.51
,,,,,,,,1,718,1.262868909,1.152317881,854,-0.18,0,-0.18
,,,,,,,,0,102,-0.8510638298,-0.7289377289,854,0.98,0,-0.51
,,,,,,,,0,2146,6.163349348,4.931818182,854,0.45,0,
,,,,,,,,1,426,0.2608098833,0.04545454545,854,0.45,0,
,,,,,,,,1,112,-0.8167467399,-0.6923076923,856,0.98,0,-0.51
,,,,,,,,1,478,0.4392587509,0.357615894,858,-0.18,0,-0.18
,,,,,,,,0,382,0.1098146877,-0.07365439093,858,-0.89,0,0.35
,,,,,,,,1,432,0.2814001373,0.0625,858,0.45,0,
,,,,,,,,0,188,-0.5559368566,-0.6232294618,860,-0.89,0,0.35
,,,,,,,,0,102,-0.8510638298,-0.8668555241,860,-0.89,0,0.35
,,,,,,,,0,334,-0.05490734386,0.3066666667,860,,0,
,,,,,,,,0,938,2.017844887,3.043478261,862,-0.5,0,2.3
,,,,,,,,1,388,0.1304049417,0.3571428571,862,-0.5,0,-0.18
,,,,,,,,0,1624,4.371997255,3.751572327,864,-0.13,0,-0.36
,,,,,,,,0,178,-0.5902539465,-0.7348993289,864,-0.29,0,-0.64
,,,,,,,,0,1066,2.457103638,1.864022663,864,-0.89,0,0.35
,,,,,,,,0,442,0.3157172272,0.6061946903,864,1.78,1,-0.71
,,,,,,,,0,222,-0.4392587509,-0.3839285714,866,-0.5,0,-0.18
,,,,,,,,1,190,-0.5490734386,-0.4065934066,866,0.98,0,-0.51
,,,,,,,,1,134,-0.7412491421,-0.6117216117,866,0.98,0,-0.51
,,,,,,,,1,622,0.9334248456,0.6062322946,866,-0.89,0,0.35
,,,,,,,,1,466,0.398078243,0.1590909091,866,0.45,0,
,,,,,,,,1,266,-0.2882635553,-0.4090909091,866,0.45,0,
,,,,,,,,0,536,0.6382978723,1.017857143,868,-0.5,0,-0.18
,,,,,,,,0,564,0.7343857241,1.142857143,868,-0.5,0,-0.18
,,,,,,,,0,822,1.619766644,1.426174497,868,-0.29,0,-0.64
,,,,,,,,0,416,0.2264927934,0.6192468619,868,-1.75,-1,1.01
,,,,,,,,0,22,-1.125600549,-1.029288703,868,-1.75,-1,1.01
,,,,,,,,0,188,-0.5559368566,-0.7641509434,870,-0.13,0,-0.36
,,,,,,,,1,262,-0.3019903912,-0.2053571429,870,-0.5,0,-0.18
,,,,,,,,1,182,-0.5765271105,-0.6477272727,872,0.45,0,
,,,,,,,,1,336,-0.04804392588,0.125,874,-0.5,0,-0.18
,,,,,,,,1,420,0.2402196294,0.1655629139,874,-0.18,0,-0.18
,,,,,,,,1,390,0.1372683596,-0.05099150142,874,-0.89,0,0.35
,,,,,,,,0,430,0.2745367193,-0.003144654088,876,-0.13,0,-0.36
,,,,,,,,1,452,0.3500343171,0.2715231788,876,-0.18,0,-0.18
,,,,,,,,1,184,-0.5696636925,-0.4285714286,876,0.98,0,-0.51
,,,,,,,,1,142,-0.7137954701,-0.5824175824,876,0.98,0,-0.51
,,,,,,,,1,858,1.743308167,1.953846154,878,1.04,1,-1.07
,,,,,,,,0,370,0.06863417982,0,878,-0.18,0,-0.18
,,,,,,,,0,1758,4.831846259,4.59602649,878,-0.18,0,-0.18
,,,,,,,,1,142,-0.7137954701,-0.7549668874,878,-0.18,0,-0.18
,,,,,,,,0,850,1.715854496,2.010989011,878,0.98,0,-0.51
,,,,,,,,1,766,1.42759094,1.703296703,878,0.98,0,-0.51
,,,,,,,,1,556,0.7069320522,0.4147727273,878,0.45,0,
,,,,,,,,0,222,-0.4392587509,-0.1924686192,880,-1.75,-1,1.01
,,,,,,,,1,238,-0.384351407,-0.4307692308,882,1.04,1,-1.07
,,,,,,,,1,252,-0.3363074811,-0.4865771812,882,-0.29,0,-0.64
,,,,,,,,0,102,-0.8510638298,-0.9538461538,884,1.04,1,-1.07
,,,,,,,,0,196,-0.5284831846,-0.5923076923,884,1.04,1,-1.07
,,,,,,,,1,262,-0.3019903912,-0.3384615385,884,1.04,1,-1.07
,,,,,,,,1,182,-0.5765271105,-0.6461538462,884,1.04,1,-1.07
,,,,,,,,1,104,-0.8442004118,-0.7216117216,884,0.98,0,-0.51
,,,,,,,,1,774,1.455044612,1.036827195,884,-0.89,0,0.35
,,,,,,,,0,420,0.2402196294,0.02840909091,884,0.45,0,
,,,,,,,,0,208,-0.4873026767,-0.5461538462,886,1.04,1,-1.07
,,,,,,,,0,46,-1.043239533,-0.9340659341,886,0.98,0,-0.51
,,,,,,,,0,64,-0.9814687714,-0.9745042493,886,-0.89,0,0.35
,,,,,,,,1,478,0.4392587509,0.1931818182,886,0.45,0,
,,,,,,,,1,116,-0.8030199039,-0.9,888,1.04,1,-1.07
,,,,,,,,1,796,1.53054221,1.813186813,888,0.98,0,-0.51
,,,,,,,,0,222,-0.4392587509,-0.5872483221,888,-0.29,0,-0.64
,,,,,,,,0,742,1.345229925,0.9431818182,888,0.45,0,
,,,,,,,,0,170,-0.6177076184,-0.6923076923,890,1.04,1,-1.07
,,,,,,,,1,160,-0.6520247083,-0.7307692308,890,1.04,1,-1.07
,,,,,,,,1,222,-0.4392587509,-0.4923076923,890,1.04,1,-1.07
,,,,,,,,0,170,-0.6177076184,-0.6160714286,890,-0.5,0,-0.18
,,,,,,,,1,184,-0.5696636925,-0.6158940397,890,-0.18,0,-0.18
,,,,,,,,1,370,0.06863417982,0.2527472527,890,0.98,0,-0.51
,,,,,,,,0,1566,4.172958133,3.280453258,890,-0.89,0,0.35
,,,,,,,,0,438,0.3019903912,0.7112970711,890,-1.75,-1,1.01
,,,,,,,,1,840,1.681537406,1.884615385,892,1.04,1,-1.07
,,,,,,,,0,214,-0.4667124228,-0.6823899371,892,-0.13,0,-0.36
,,,,,,,,1,142,-0.7137954701,-0.7410714286,892,-0.5,0,-0.18
,,,,,,,,0,22,-1.125600549,-1.08,892,,0,
,,,,,,,,0,496,0.5010295127,0.5615384615,894,1.04,1,-1.07
,,,,,,,,1,160,-0.6520247083,-0.7307692308,894,1.04,1,-1.07
,,,,,,,,0,780,1.475634866,1.097484277,894,-0.13,0,-0.36
,,,,,,,,1,672,1.105010295,0.7578616352,894,-0.13,0,-0.36
,,,,,,,,0,800,1.544269046,1.42384106,894,-0.18,0,-0.18
,,,,,,,,0,90,-0.8922443377,-0.7728937729,894,0.98,0,-0.51
,,,,,,,,1,796,1.53054221,1.338926174,894,-0.29,0,-0.64
,,,,,,,,0,492,0.4873026767,0.2379603399,894,-0.89,0,0.35
,,,,,,,,0,486,0.4667124228,0.9121338912,894,-1.75,-1,1.01
,,,,,,,,0,146,-0.7000686342,-0.75,894,0.45,0,
,,,,,,,,0,498,0.5078929307,0.5692307692,896,1.04,1,-1.07
,,,,,,,,1,222,-0.4392587509,-0.4923076923,896,1.04,1,-1.07
,,,,,,,,1,316,-0.1166781057,-0.1307692308,896,1.04,1,-1.07
,,,,,,,,0,170,-0.6177076184,-0.6160714286,896,-0.5,0,-0.18
,,,,,,,,1,114,-0.8098833219,-0.8660714286,896,-0.5,0,-0.18
,,,,,,,,1,1288,3.218943034,3.615384615,896,0.98,0,-0.51
,,,,,,,,1,268,-0.2814001373,-0.1208791209,896,0.98,0,-0.51
,,,,,,,,1,554,0.7000686342,0.5268456376,896,-0.29,0,-0.64
,,,,,,,,0,204,-0.5010295127,-0.5779036827,896,-0.89,0,0.35
,,,,,,,,0,340,-0.03431708991,0.3333333333,896,,0,
,,,,,,,,0,314,-0.1235415237,-0.2727272727,896,0.45,0,
,,,,,,,,0,188,-0.5559368566,-0.6230769231,898,1.04,1,-1.07
,,,,,,,,1,146,-0.7000686342,-0.7846153846,898,1.04,1,-1.07
,,,,,,,,1,132,-0.7481125601,-0.7857142857,898,-0.5,0,-0.18
,,,,,,,,0,256,-0.3225806452,-0.1648351648,898,0.98,0,-0.51
,,,,,,,,1,530,0.6177076184,0.8388278388,898,0.98,0,-0.51
,,,,,,,,1,304,-0.1578586136,0.01098901099,898,0.98,0,-0.51
,,,,,,,,1,272,-0.2676733013,-0.3,900,1.04,1,-1.07
,,,,,,,,1,176,-0.5971173644,-0.6692307692,900,1.04,1,-1.07
,,,,,,,,0,80,-0.9265614276,-1.017857143,900,-0.5,0,-0.18
,,,,,,,,1,340,-0.03431708991,-0.09933774834,900,-0.18,0,-0.18
,,,,,,,,0,896,1.873713109,1.382436261,900,-0.89,0,0.35
,,,,,,,,1,118,-0.7961564859,-0.8295454545,900,0.45,0,
,,,,,,,,0,592,0.8304735758,0.5062893082,902,-0.13,0,-0.36
,,,,,,,,0,266,-0.2882635553,-0.5188679245,902,-0.13,0,-0.36
,,,,,,,,1,356,0.02059025395,0.2142857143,902,-0.5,0,-0.18
,,,,,,,,0,704,1.214824983,1.030201342,902,-0.29,0,-0.64
,,,,,,,,0,148,-0.6932052162,-0.7142857143,904,-0.5,0,-0.18
,,,,,,,,1,132,-0.7481125601,-0.619047619,904,0.98,0,-0.51
,,,,,,,,0,1080,2.505147563,2.291946309,904,-0.29,0,-0.64
,,,,,,,,0,724,1.283459163,0.8920454545,904,0.45,0,
,,,,,,,,1,576,0.775566232,0.4715909091,904,0.45,0,
,,,,,,,,0,180,-0.5833905285,-0.6538461538,906,1.04,1,-1.07
,,,,,,,,0,500,0.5147563487,0.5769230769,906,1.04,1,-1.07
,,,,,,,,0,154,-0.6726149623,-0.6875,906,-0.5,0,-0.18
,,,,,,,,1,342,-0.02745367193,0.1517857143,906,-0.5,0,-0.18
,,,,,,,,0,340,-0.03431708991,0.1548672566,906,1.78,1,-0.71
,,,,,,,,1,244,-0.3637611531,-0.4715909091,906,0.45,0,
,,,,,,,,0,250,-0.3431708991,-0.3846153846,908,1.04,1,-1.07
,,,,,,,,0,566,0.7412491421,0.8307692308,908,1.04,1,-1.07
,,,,,,,,0,146,-0.7000686342,-0.7846153846,908,1.04,1,-1.07
,,,,,,,,0,338,-0.04118050789,-0.04615384615,908,1.04,1,-1.07
,,,,,,,,0,134,-0.7412491421,-0.8307692308,908,1.04,1,-1.07
,,,,,,,,1,104,-0.8442004118,-0.9461538462,908,1.04,1,-1.07
,,,,,,,,1,128,-0.761839396,-0.8538461538,908,1.04,1,-1.07
,,,,,,,,1,450,0.3431708991,0.6339285714,908,-0.5,0,-0.18
,,,,,,,,0,150,-0.6863417982,-0.5531135531,908,0.98,0,-0.51
,,,,,,,,0,202,-0.5078929307,-0.2761506276,908,-1.75,-1,1.01
,,,,,,,,0,276,-0.2539464653,-0.3806818182,908,0.45,0,
,,,,,,,,1,126,-0.768702814,-0.8615384615,910,1.04,1,-1.07
,,,,,,,,1,196,-0.5284831846,-0.5923076923,910,1.04,1,-1.07
,,,,,,,,1,150,-0.6863417982,-0.7692307692,910,1.04,1,-1.07
,,,,,,,,1,436,0.2951269732,0.3307692308,910,1.04,1,-1.07
,,,,,,,,1,428,0.2676733013,0.3,910,1.04,1,-1.07
,,,,,,,,1,122,-0.78242965,-0.8769230769,910,1.04,1,-1.07
,,,,,,,,1,178,-0.5902539465,-0.6615384615,910,1.04,1,-1.07
,,,,,,,,1,758,1.400137268,1.569230769,910,1.04,1,-1.07
,,,,,,,,0,274,-0.2608098833,-0.1517857143,910,-0.5,0,-0.18
,,,,,,,,0,754,1.386410432,1.197986577,910,-0.29,0,-0.64
,,,,,,,,1,708,1.228551819,0.8465909091,910,0.45,0,
,,,,,,,,1,766,1.42759094,1.053459119,912,-0.13,0,-0.36
,,,,,,,,1,402,0.1784488675,0.4196428571,912,-0.5,0,-0.18
,,,,,,,,1,802,1.551132464,1.359060403,912,-0.29,0,-0.64
,,,,,,,,0,214,-0.4667124228,-0.4026548673,912,1.78,1,-0.71
,,,,,,,,1,214,-0.4667124228,-0.1043478261,914,-0.5,0,2.3
,,,,,,,,0,192,-0.5422100206,-0.6076923077,914,1.04,1,-1.07
,,,,,,,,1,1160,2.779684283,3.115384615,914,1.04,1,-1.07
,,,,,,,,1,504,0.5284831846,0.875,914,-0.5,0,-0.18
,,,,,,,,1,210,-0.4804392588,-0.4375,914,-0.5,0,-0.18
,,,,,,,,0,224,-0.4323953329,-0.5212464589,914,-0.89,0,0.35
,,,,,,,,0,322,-0.09608785175,0.2259414226,914,-1.75,-1,1.01
,,,,,,,,1,344,-0.02059025395,-0.02307692308,916,1.04,1,-1.07
,,,,,,,,1,346,-0.01372683596,0.1696428571,916,-0.5,0,-0.18
,,,,,,,,1,138,-0.7275223061,-0.7589285714,916,-0.5,0,-0.18
,,,,,,,,0,124,-0.775566232,-0.6266666667,916,,0,
,,,,,,,,0,366,0.05490734386,0.06153846154,918,1.04,1,-1.07
,,,,,,,,1,468,0.4049416609,0.4538461538,918,1.04,1,-1.07
,,,,,,,,1,398,0.1647220316,0.1846153846,918,1.04,1,-1.07
,,,,,,,,1,644,1.008922443,0.6698113208,918,-0.13,0,-0.36
,,,,,,,,0,112,-0.8167467399,-0.875,918,-0.5,0,-0.18
,,,,,,,,1,544,0.6657515443,1.053571429,918,-0.5,0,-0.18
,,,,,,,,1,214,-0.4667124228,-0.5165562914,918,-0.18,0,-0.18
,,,,,,,,1,386,0.1235415237,0.05298013245,918,-0.18,0,-0.18
,,,,,,,,0,722,1.276595745,1.090604027,918,-0.29,0,-0.64
,,,,,,,,1,466,0.398078243,0.1590909091,918,0.45,0,
,,,,,,,,1,316,-0.1166781057,-0.2670454545,918,0.45,0,
,,,,,,,,1,156,-0.6657515443,-0.7461538462,920,1.04,1,-1.07
,,,,,,,,0,192,-0.5422100206,-0.6879194631,920,-0.29,0,-0.64
,,,,,,,,0,166,-0.6314344544,-0.44,920,,0,
,,,,,,,,0,132,-0.7481125601,-0.7897727273,920,0.45,0,
,,,,,,,,0,400,0.1715854496,0.1923076923,922,1.04,1,-1.07
,,,,,,,,1,676,1.118737131,1.253846154,922,1.04,1,-1.07
,,,,,,,,1,238,-0.384351407,-0.4307692308,922,1.04,1,-1.07
,,,,,,,,1,242,-0.370624571,-0.4153846154,922,1.04,1,-1.07
,,,,,,,,1,160,-0.6520247083,-0.7307692308,922,1.04,1,-1.07
,,,,,,,,1,360,0.03431708991,0.2321428571,922,-0.5,0,-0.18
,,,,,,,,1,488,0.4735758408,0.8035714286,922,-0.5,0,-0.18
,,,,,,,,1,714,1.249142073,0.8636363636,922,0.45,0,
,,,,,,,,1,462,0.384351407,0.6875,924,-0.5,0,-0.18
,,,,,,,,0,332,-0.06177076184,-0.2215909091,924,0.45,0,
,,,,,,,,0,122,-0.78242965,-0.8769230769,926,1.04,1,-1.07
,,,,,,,,1,198,-0.5216197666,-0.5846153846,926,1.04,1,-1.07
,,,,,,,,1,158,-0.6588881263,-0.858490566,926,-0.13,0,-0.36
,,,,,,,,0,182,-0.5765271105,-0.5625,926,-0.5,0,-0.18
,,,,,,,,1,82,-0.9196980096,-1.008928571,926,-0.5,0,-0.18
,,,,,,,,1,534,0.6314344544,1.008928571,926,-0.5,0,-0.18
,,,,,,,,1,104,-0.8442004118,-0.7216117216,926,0.98,0,-0.51
,,,,,,,,1,224,-0.4323953329,-0.5805369128,926,-0.29,0,-0.64
,,,,,,,,0,298,-0.1784488675,0.1466666667,926,,0,
,,,,,,,,0,122,-0.78242965,-0.8181818182,926,0.45,0,
,,,,,,,,0,164,-0.6382978723,-0.7153846154,928,1.04,1,-1.07
,,,,,,,,0,158,-0.6588881263,-0.7384615385,928,1.04,1,-1.07
,,,,,,,,1,168,-0.6245710364,-0.7,928,1.04,1,-1.07
,,,,,,,,0,170,-0.6177076184,-0.6160714286,928,-0.5,0,-0.18
,,,,,,,,0,114,-0.8098833219,-0.8660714286,928,-0.5,0,-0.18
,,,,,,,,0,608,0.8853809197,0.566572238,928,-0.89,0,0.35
,,,,,,,,0,80,-0.9265614276,-1.038461538,930,1.04,1,-1.07
,,,,,,,,0,162,-0.6451612903,-0.7230769231,930,1.04,1,-1.07
,,,,,,,,0,188,-0.5559368566,-0.6230769231,930,1.04,1,-1.07
,,,,,,,,0,294,-0.1921757035,-0.2153846154,930,1.04,1,-1.07
,,,,,,,,1,186,-0.5628002745,-0.5446428571,930,-0.5,0,-0.18
,,,,,,,,1,832,1.654083734,1.945054945,930,0.98,0,-0.51
,,,,,,,,0,1284,3.205216198,4.331858407,930,1.78,1,-0.71
,,,,,,,,0,160,-0.6520247083,-0.7102272727,930,0.45,0,
,,,,,,,,0,60,-0.9951956074,-0.9943181818,930,0.45,0,
,,,,,,,,0,252,-0.3363074811,-0.4488636364,930,0.45,0,
,,,,,,,,0,296,-0.1853122855,-0.2076923077,932,1.04,1,-1.07
,,,,,,,,0,280,-0.2402196294,-0.125,932,-0.5,0,-0.18
,,,,,,,,1,276,-0.2539464653,-0.1428571429,932,-0.5,0,-0.18
,,,,,,,,1,146,-0.7000686342,-0.7232142857,932,-0.5,0,-0.18
,,,,,,,,1,1510,3.98078243,3.774834437,932,-0.18,0,-0.18
,,,,,,,,1,594,0.8373369938,0.7417218543,932,-0.18,0,-0.18
,,,,,,,,1,152,-0.6794783802,-0.5457875458,932,0.98,0,-0.51
,,,,,,,,0,158,-0.6588881263,-0.7159090909,932,0.45,0,
,,,,,,,,0,282,-0.2333562114,-0.3636363636,932,0.45,0,
,,,,,,,,0,154,-0.6726149623,-0.7538461538,934,1.04,1,-1.07
,,,,,,,,1,262,-0.3019903912,-0.3384615385,934,1.04,1,-1.07
,,,,,,,,1,154,-0.6726149623,-0.7538461538,934,1.04,1,-1.07
,,,,,,,,1,458,0.370624571,0.4153846154,934,1.04,1,-1.07
,,,,,,,,0,268,-0.2814001373,-0.5125786164,934,-0.13,0,-0.36
,,,,,,,,0,162,-0.6451612903,-0.6517857143,934,-0.5,0,-0.18
,,,,,,,,0,154,-0.6726149623,-0.6875,934,-0.5,0,-0.18
,,,,,,,,1,562,0.7275223061,0.6357615894,934,-0.18,0,-0.18
,,,,,,,,0,160,-0.6520247083,-0.7953020134,934,-0.29,0,-0.64
,,,,,,,,0,210,-0.4804392588,-0.2444444444,934,,0,
,,,,,,,,0,424,0.2539464653,0.5265486726,934,1.78,1,-0.71
,,,,,,,,0,94,-0.8785175017,-0.8977272727,934,0.45,0,
,,,,,,,,0,228,-0.4186684969,-0.5170454545,934,0.45,0,
,,,,,,,,1,144,-0.7069320522,-0.7923076923,936,1.04,1,-1.07
,,,,,,,,1,694,1.180507893,0.8270440252,936,-0.13,0,-0.36
,,,,,,,,0,120,-0.7892930679,-0.8392857143,936,-0.5,0,-0.18
,,,,,,,,1,312,-0.1304049417,0.04029304029,936,0.98,0,-0.51
,,,,,,,,0,300,-0.1715854496,-0.3059490085,936,-0.89,0,0.35
,,,,,,,,1,130,-0.754975978,-0.7954545455,936,0.45,0,
,,,,,,,,0,174,-0.6039807824,-0.6769230769,938,1.04,1,-1.07
,,,,,,,,0,250,-0.3431708991,-0.3846153846,938,1.04,1,-1.07
,,,,,,,,1,122,-0.78242965,-0.8769230769,938,1.04,1,-1.07
,,,,,,,,0,182,-0.5765271105,-0.5625,938,-0.5,0,-0.18
,,,,,,,,1,104,-0.8442004118,-0.9107142857,938,-0.5,0,-0.18
,,,,,,,,0,602,0.8647906658,1.102564103,938,0.98,0,-0.51
,,,,,,,,1,700,1.201098147,1.016778523,938,-0.29,0,-0.64
,,,,,,,,1,336,-0.04804392588,-0.2046979866,938,-0.29,0,-0.64
,,,,,,,,1,158,-0.6588881263,-0.7159090909,938,0.45,0,
,,,,,,,,0,436,0.2951269732,0.3307692308,940,1.04,1,-1.07
,,,,,,,,1,144,-0.7069320522,-0.7923076923,940,1.04,1,-1.07
,,,,,,,,0,976,2.148249828,2.006622517,940,-0.18,0,-0.18
,,,,,,,,0,204,-0.5010295127,-0.5496688742,940,-0.18,0,-0.18
,,,,,,,,0,344,-0.02059025395,0.1725663717,940,1.78,1,-0.71
,,,,,,,,0,450,0.3431708991,0.9217391304,942,-0.5,0,2.3
,,,,,,,,0,102,-0.8510638298,-0.9196428571,942,-0.5,0,-0.18
,,,,,,,,0,122,-0.78242965,-0.8303571429,942,-0.5,0,-0.18
,,,,,,,,0,316,-0.1166781057,0.03571428571,942,-0.5,0,-0.18
,,,,,,,,1,104,-0.8442004118,-0.9107142857,942,-0.5,0,-0.18
,,,,,,,,1,38,-1.070693205,-1.205357143,942,-0.5,0,-0.18
,,,,,,,,0,758,1.400137268,1.284768212,942,-0.18,0,-0.18
,,,,,,,,1,1080,2.505147563,2.853479853,942,0.98,0,-0.51
,,,,,,,,1,622,0.9334248456,0.755033557,942,-0.29,0,-0.64
,,,,,,,,0,224,-0.4323953329,-0.3584070796,942,1.78,1,-0.71
,,,,,,,,0,790,1.509951956,1.079545455,942,0.45,0,
,,,,,,,,1,194,-0.5353466026,-0.6,944,1.04,1,-1.07
,,,,,,,,0,754,1.386410432,1.991071429,944,-0.5,0,-0.18
,,,,,,,,1,406,0.1921757035,0.3846153846,944,0.98,0,-0.51
,,,,,,,,0,146,-0.7000686342,-0.5288888889,944,,0,
,,,,,,,,0,254,-0.3294440631,-0.4431818182,944,0.45,0,
,,,,,,,,1,450,0.3431708991,0.1136363636,944,0.45,0,
,,,,,,,,0,268,-0.2814001373,-0.3153846154,946,1.04,1,-1.07
,,,,,,,,0,1264,3.136582018,2.619496855,946,-0.13,0,-0.36
,,,,,,,,1,302,-0.1647220316,-0.02678571429,946,-0.5,0,-0.18
,,,,,,,,1,462,0.384351407,0.6875,946,-0.5,0,-0.18
,,,,,,,,0,216,-0.4598490048,-0.5099337748,946,-0.18,0,-0.18
,,,,,,,,0,250,-0.3431708991,-0.1868131868,946,0.98,0,-0.51
,,,,,,,,0,98,-0.8647906658,-0.7422222222,946,,0,
,,,,,,,,0,80,-0.9265614276,-0.6869565217,948,-0.5,0,2.3
,,,,,,,,0,148,-0.6932052162,-0.7142857143,948,-0.5,0,-0.18
,,,,,,,,1,364,0.04804392588,0.25,948,-0.5,0,-0.18
,,,,,,,,1,150,-0.6863417982,-0.8288590604,948,-0.29,0,-0.64
,,,,,,,,1,188,-0.5559368566,-0.6232294618,948,-0.89,0,0.35
,,,,,,,,0,154,-0.6726149623,-0.4933333333,948,,0,
,,,,,,,,0,380,0.1029512697,0.3318584071,948,1.78,1,-0.71
,,,,,,,,0,162,-0.6451612903,-0.6327433628,948,1.78,1,-0.71
,,,,,,,,0,256,-0.3225806452,-0.4375,948,0.45,0,
,,,,,,,,0,180,-0.5833905285,-0.6534090909,948,0.45,0,
,,,,,,,,0,282,-0.2333562114,-0.2615384615,950,1.04,1,-1.07
,,,,,,,,1,102,-0.8510638298,-1.034591195,950,-0.13,0,-0.36
,,,,,,,,0,348,-0.006863417982,0.1785714286,950,-0.5,0,-0.18
,,,,,,,,1,400,0.1715854496,0.4107142857,950,-0.5,0,-0.18
,,,,,,,,1,84,-0.9128345916,-0.7948717949,950,0.98,0,-0.51
,,,,,,,,0,332,-0.06177076184,-0.2181208054,950,-0.29,0,-0.64
,,,,,,,,1,776,1.46190803,1.271812081,950,-0.29,0,-0.64
,,,,,,,,0,208,-0.4873026767,-0.5738636364,950,0.45,0,
,,,,,,,,0,176,-0.5971173644,-0.6647727273,950,0.45,0,
,,,,,,,,0,218,-0.4529855868,-0.5076923077,952,1.04,1,-1.07
,,,,,,,,0,134,-0.7412491421,-0.8307692308,952,1.04,1,-1.07
,,,,,,,,1,1110,2.608098833,2.923076923,952,1.04,1,-1.07
,,,,,,,,1,172,-0.6108442004,-0.8144654088,952,-0.13,0,-0.36
,,,,,,,,0,222,-0.4392587509,-0.3839285714,952,-0.5,0,-0.18
,,,,,,,,1,142,-0.7137954701,-0.7549668874,952,-0.18,0,-0.18
,,,,,,,,1,404,0.1853122855,0.1125827815,952,-0.18,0,-0.18
,,,,,,,,0,138,-0.7275223061,-0.5970695971,952,0.98,0,-0.51
,,,,,,,,1,502,0.5216197666,0.3523489933,952,-0.29,0,-0.64
,,,,,,,,0,548,0.6794783802,0.3966005666,952,-0.89,0,0.35
,,,,,,,,0,44,-1.050102951,-0.8434782609,954,-0.5,0,2.3
,,,,,,,,0,146,-0.7000686342,-0.7846153846,954,1.04,1,-1.07
,,,,,,,,1,144,-0.7069320522,-0.7923076923,954,1.04,1,-1.07
,,,,,,,,0,274,-0.2608098833,-0.1517857143,954,-0.5,0,-0.18
,,,,,,,,1,474,0.4255319149,0.7410714286,954,-0.5,0,-0.18
,,,,,,,,1,278,-0.2470830474,-0.1339285714,954,-0.5,0,-0.18
,,,,,,,,1,126,-0.768702814,-0.8125,954,-0.5,0,-0.18
,,,,,,,,0,280,-0.2402196294,-0.298013245,954,-0.18,0,-0.18
,,,,,,,,1,214,-0.4667124228,-0.5165562914,954,-0.18,0,-0.18
,,,,,,,,1,322,-0.09608785175,-0.1589403974,954,-0.18,0,-0.18
,,,,,,,,0,308,-0.1441317776,0.01327433628,954,1.78,1,-0.71
,,,,,,,,1,180,-0.5833905285,-0.6534090909,954,0.45,0,
,,,,,,,,0,392,0.1441317776,0.1615384615,956,1.04,1,-1.07
,,,,,,,,0,834,1.660947152,1.861538462,956,1.04,1,-1.07
,,,,,,,,1,150,-0.6863417982,-0.7692307692,956,1.04,1,-1.07
,,,,,,,,0,744,1.352093342,1.946428571,956,-0.5,0,-0.18
,,,,,,,,0,120,-0.7892930679,-0.8392857143,956,-0.5,0,-0.18
,,,,,,,,0,288,-0.2127659574,-0.08928571429,956,-0.5,0,-0.18
,,,,,,,,0,140,-0.7206588881,-0.75,956,-0.5,0,-0.18
,,,,,,,,1,660,1.063829787,0.9602649007,956,-0.18,0,-0.18
,,,,,,,,0,754,1.386410432,1.659340659,956,0.98,0,-0.51
,,,,,,,,0,164,-0.6382978723,-0.6238938053,956,1.78,1,-0.71
,,,,,,,,0,270,-0.2745367193,-0.3977272727,956,0.45,0,
,,,,,,,,1,140,-0.7206588881,-0.7670454545,956,0.45,0,
,,,,,,,,0,224,-0.4323953329,-0.4846153846,958,1.04,1,-1.07
,,,,,,,,1,138,-0.7275223061,-0.8153846154,958,1.04,1,-1.07
,,,,,,,,1,356,0.02059025395,0.02307692308,958,1.04,1,-1.07
,,,,,,,,0,152,-0.6794783802,-0.6964285714,958,-0.5,0,-0.18
,,,,,,,,0,178,-0.5902539465,-0.5803571429,958,-0.5,0,-0.18
,,,,,,,,1,174,-0.6039807824,-0.5982142857,958,-0.5,0,-0.18
,,,,,,,,1,64,-0.9814687714,-1.089285714,958,-0.5,0,-0.18
,,,,,,,,1,316,-0.1166781057,-0.2718120805,958,-0.29,0,-0.64
,,,,,,,,0,198,-0.5216197666,-0.2977777778,958,,0,
,,,,,,,,0,604,0.8716540837,1.32300885,958,1.78,1,-0.71
,,,,,,,,1,180,-0.5833905285,-0.6538461538,960,1.04,1,-1.07
,,,,,,,,1,384,0.1166781057,0.1307692308,960,1.04,1,-1.07
,,,,,,,,0,232,-0.4049416609,-0.6257861635,960,-0.13,0,-0.36
,,,,,,,,1,532,0.6245710364,0.3176100629,960,-0.13,0,-0.36
,,,,,,,,1,300,-0.1715854496,-0.4119496855,960,-0.13,0,-0.36
