RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,image_num,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
P7,342,raw,non,1049,1562,8,4,707.8,378.2
P7,342,raw,non,1049,1742,8,5,740.4,354.8
P7,342,raw,non,1049,1946,8,6,1053.8,419.3
P7,342,raw,non,1049,2260,8,7,1067.2,635.9
P7,342,raw,non,1049,2670,8,8,1065.6,445.4
p9,380,raw,non,1049,10,9,1,1574.3,670.8
p9,380,raw,non,1049,186,9,2,2308.8,917.9
p9,380,raw,non,1049,946,9,3,1121.2,593
p9,380,raw,non,1049,1466,9,4,1065.4,596.6
p9,380,raw,non,1049,1628,9,5,961.1,528.1
p9,380,raw,non,1049,1988,9,6,1184,572.6
p9,380,raw,non,1049,2166,9,7,996.6,535.2
p9,380,raw,non,1049,2708,9,8,1222.2,573.1
p9,380,raw,non,1049,2814,9,9,1036.5,596
p9,381,raw,non,1049,10,7,1,980,446.4
p9,381,raw,non,1049,1218,7,2,912.8,456.6
p9,381,raw,non,1049,1314,7,3,1006.8,477.2
p9,381,raw,non,1049,1448,7,4,952,469.9
p9,381,raw,non,1049,1666,7,5,1000.8,458.5
p9,381,raw,non,1049,2196,7,6,967.3,440.5
p9,381,raw,non,1049,2504,7,7,983.7,474.6
p10,319,raw,non,1044,10,7,1,927.2,541
p10,319,raw,non,1044,202,7,2,977.1,576.7
p10,319,raw,non,1044,960,7,3,852.5,595.9
p10,319,raw,non,1044,1250,7,4,818.3,579.5
p10,319,raw,non,1044,1456,7,5,1171.5,503.7
p10,319,raw,non,1044,1748,7,6,1054.2,526.8
p10,319,raw,non,1044,2870,7,7,984.4,584.4
p11,330,raw,non,1044,10,7,1,883.8,466.4
p11,330,raw,non,1044,274,7,2,934.7,507.4
p11,330,raw,non,1044,1176,7,3,1091.3,574.8
p11,330,raw,non,1044,1878,7,4,804.2,545.9
p11,330,raw,non,1044,2134,7,5,629,494.5
p11,330,raw,non,1044,2664,7,6,589,480.2
p11,330,raw,non,1044,2908,7,7,761.3,523.2
p12,313,raw,non,1044,10,7,1,844.8,450.9
p12,313,raw,non,1044,208,7,2,973,480.9
p12,313,raw,non,1044,1002,7,3,807.9,501.7
p12,313,raw,non,1044,1528,7,4,1168.9,371.3
p12,313,raw,non,1044,2176,7,5,1056.9,401.8
p12,313,raw,non,1044,2398,7,6,1048.3,427.3
p12,313,raw,non,1044,2916,7,7,621.7,450.7
p13,337,raw,non,1044,10,9,1,956.1,373.3
p13,337,raw,non,1044,228,9,2,967.2,499.9
p13,337,raw,non,1044,1052,9,3,831.8,558.3
p13,337,raw,non,1044,1422,9,4,1084.8,615.3
p13,337,raw,non,1044,1626,9,5,1145.4,481
p13,337,raw,non,1044,2108,9,6,1018.1,499.1
p13,337,raw,non,1044,2414,9,7,932.2,533.7
p13,337,raw,non,1044,2804,9,8,981.1,566.6
p13,337,raw,non,1044,2952,9,9,1094.4,668.9
p14,339,raw,non,1044,10,6,1,878.4,445.8
p14,339,raw,non,1044,238,6,2,922.3,497.4
p14,339,raw,non,1044,744,6,3,967.9,438.2
p14,339,raw,non,1044,980,6,4,931.5,451.3
p14,339,raw,non,1044,1310,6,5,906.9,424
p14,339,raw,non,1044,1886,6,6,882,410
p14,340,raw,non,1044,16,5,1,3270,1072.8
p14,340,raw,non,1044,710,5,2,1738.9,969.8
p14,340,raw,non,1044,918,5,3,1356.8,599.1
p14,340,raw,non,1044,1080,5,4,941,529.1
p14,340,raw,non,1044,2298,5,5,970.3,523.4
p15,321,raw,non,1044,10,5,1,1396.7,631.8
p15,321,raw,non,1044,600,5,2,1166.3,559
p15,321,raw,non,1044,1456,5,3,960.7,554.7
p15,321,raw,non,1044,2304,5,4,1151.7,513.4
p15,321,raw,non,1044,2702,5,5,971.7,563.1
p16,329,raw,non,1044,10,6,1,795.1,434.8
p16,329,raw,non,1044,218,6,2,915.9,467.5
p16,329,raw,non,1044,456,6,3,907.3,535.9
p16,329,raw,non,1044,1250,6,4,1009.5,500.2
p16,329,raw,non,1044,1448,6,5,1090.6,470.7
p16,329,raw,non,1044,1864,6,6,994.4,491.1
P7,338,raw,non,1044,10,5,1,1092.6,370.3
P7,338,raw,non,1044,186,5,2,968.7,463.6
P7,338,raw,non,1044,2540,5,3,1129.2,432
P7,338,raw,non,1044,2706,5,4,1180,432.7
P7,338,raw,non,1044,2944,5,5,1015.6,432.8
p9,376,raw,non,1044,10,5,1,1001.3,476.1
p9,376,raw,non,1044,1308,5,2,1038.2,501.5
p9,376,raw,non,1044,1760,5,3,850.8,435
p9,376,raw,non,1044,2322,5,4,1181.6,494.3
p9,376,raw,non,1044,2808,5,5,869.3,478.6
p10,315,raw,non,1043,10,10,1,1008.1,418
p10,315,raw,non,1043,192,10,2,964,594.3
p10,315,raw,non,1043,914,10,3,875.9,533.2
p10,315,raw,non,1043,1112,10,4,827.9,422
p10,315,raw,non,1043,1472,10,5,894.8,620.8
p10,315,raw,non,1043,1670,10,6,865.8,693.1
p10,315,raw,non,1043,1860,10,7,890.4,707.2
p10,315,raw,non,1043,2238,10,8,656.1,761.7
p10,315,raw,non,1043,2472,10,9,593.4,704.9
p10,315,raw,non,1043,2782,10,10,867.3,601.7
p11,325,raw,non,1043,10,6,1,965.4,536.2
p11,325,raw,non,1043,290,6,2,947.2,548.5
p11,325,raw,non,1043,1148,6,3,859.9,485
p11,325,raw,non,1043,1382,6,4,852.6,533.1
p11,325,raw,non,1043,1552,6,5,630.4,707.7
p11,325,raw,non,1043,1742,6,6,876.6,649.7
p12,309,raw,non,1043,10,11,1,895.2,478.9
p12,309,raw,non,1043,196,11,2,967.7,494.4
p12,309,raw,non,1043,904,11,3,861.1,404.6
p12,309,raw,non,1043,1100,11,4,846.4,355
p12,309,raw,non,1043,1260,11,5,861,509.7
p12,309,raw,non,1043,1532,11,6,857.7,661.3
p12,309,raw,non,1043,1702,11,7,880.7,637.9
p12,309,raw,non,1043,1928,11,8,1253.1,564.1
p12,309,raw,non,1043,2322,11,9,679.8,708.4
p12,309,raw,non,1043,2654,11,10,573.6,659.2
p12,309,raw,non,1043,2914,11,11,654.2,587.7
p13,333,raw,non,1043,10,11,1,768.5,409
p13,333,raw,non,1043,192,11,2,948.4,505.4
p13,333,raw,non,1043,978,11,3,850.3,567.1
p13,333,raw,non,1043,1224,11,4,838.9,428.6
p13,333,raw,non,1043,1476,11,5,1214.1,507
p13,333,raw,non,1043,1674,11,6,1224.2,583
p13,333,raw,non,1043,1906,11,7,897.9,669.7
p13,333,raw,non,1043,2144,11,8,619.7,701.1
p13,333,raw,non,1043,2408,11,9,572.5,717.8
p13,333,raw,non,1043,2688,11,10,519.6,688.9
p13,333,raw,non,1043,2988,11,11,908.2,614.9
p14,334,raw,non,1043,16,9,1,402.5,1005.8
p14,334,raw,non,1043,496,9,2,362.1,1074.8
p14,334,raw,non,1043,634,9,3,341.4,1115
p14,334,raw,non,1043,898,9,4,437.5,1222.4
p14,334,raw,non,1043,936,9,5,468.6,1248.1
p14,334,raw,non,1043,1226,9,6,560.2,1315.5
p14,334,raw,non,1043,1440,9,7,593,1337.5
p14,334,raw,non,1043,1510,9,8,676.7,1388.1
p14,334,raw,non,1043,1576,9,9,876.2,1485.9
p14,335,raw,non,1043,10,8,1,201.3,286.4
p14,335,raw,non,1043,134,8,2,922.7,558.6
p14,335,raw,non,1043,524,8,3,925.9,565.4
p14,335,raw,non,1043,1314,8,4,855.2,619.3
p14,335,raw,non,1043,1730,8,5,852.2,511
p14,335,raw,non,1043,2188,8,6,814.4,590.9
p14,335,raw,non,1043,2630,8,7,797.2,681.4
p14,335,raw,non,1043,2964,8,8,820.6,601.5
p15,317,raw,non,1043,10,8,1,798.4,1352.8
p15,317,raw,non,1043,136,8,2,1135.9,1562.7
p15,317,raw,non,1043,366,8,3,977.7,530.8
p15,317,raw,non,1043,1162,8,4,894.4,433.1
p15,317,raw,non,1043,1852,8,5,848.3,710.8
p15,317,raw,non,1043,2100,8,6,1231.3,584.6
p15,317,raw,non,1043,2304,8,7,961.1,687.7
p15,317,raw,non,1043,2902,8,8,1290,624.4
p16,325,raw,non,1043,232,3,1,907.9,495.5
p16,325,raw,non,1043,812,3,2,944,412.4
p16,325,raw,non,1043,2548,3,3,1230.9,1180.2
P7,334,raw,non,1043,10,9,1,1003.4,357.1
P7,334,raw,non,1043,360,9,2,970.4,519.3
P7,334,raw,non,1043,1080,9,3,910,386.5
P7,334,raw,non,1043,1360,9,4,907.6,488.2
P7,334,raw,non,1043,1846,9,5,882.3,318.1
P7,334,raw,non,1043,2096,9,6,1320.4,464.1
P7,334,raw,non,1043,2354,9,7,927.6,573.8
P7,334,raw,non,1043,2746,9,8,887,343.8
P7,334,raw,non,1043,2980,9,9,866.9,369
p9,371,raw,non,1043,10,8,1,1064.5,441.5
p9,371,raw,non,1043,238,8,2,994.8,484.3
p9,371,raw,non,1043,866,8,3,1023.9,516
p9,371,raw,non,1043,1088,8,4,932.4,379.4
p9,371,raw,non,1043,1564,8,5,840.9,414.6
p9,371,raw,non,1043,1964,8,6,908.1,368.4
p9,371,raw,non,1043,2336,8,7,972.4,342.7
p9,371,raw,non,1043,2744,8,8,1286.8,459.5
p10,311,raw,non,1040,10,6,1,979,593.1
p10,311,raw,non,1040,746,6,2,961,529.4
p10,311,raw,non,1040,928,6,3,910.7,431.2
p10,311,raw,non,1040,1388,6,4,787.5,495.4
p10,311,raw,non,1040,2020,6,5,754.2,596.1
p10,311,raw,non,1040,2418,6,6,776.6,481.4
p11,321,raw,non,1040,10,6,1,889.3,475.2
p11,321,raw,non,1040,288,6,2,909.8,517
p11,321,raw,non,1040,1300,6,3,902.7,420.2
p11,321,raw,non,1040,1566,6,4,1178.1,519.2
p11,321,raw,non,1040,1890,6,5,905.2,389.2
p11,321,raw,non,1040,2730,6,6,1167.7,537.7
p12,305,raw,non,1040,10,9,1,914.8,569.9
p12,305,raw,non,1040,206,9,2,966,524.2
p12,305,raw,non,1040,1212,9,3,940.9,352.5
p12,305,raw,non,1040,1484,9,4,962.2,394.7
p12,305,raw,non,1040,1688,9,5,773.7,466.9
p12,305,raw,non,1040,1916,9,6,916.8,393.2
p12,305,raw,non,1040,2152,9,7,940.6,357.1
p12,305,raw,non,1040,2438,9,8,1272.9,508.1
p12,305,raw,non,1040,2730,9,9,1203.7,604
p13,328,raw,non,1040,10,3,1,983.1,494.7
p13,328,raw,non,1040,1146,3,2,794.9,519.1
p13,328,raw,non,1040,1730,3,3,1192,624.1
p14,329,raw,non,1040,10,7,1,777.1,621.8
p14,329,raw,non,1040,342,7,2,787.6,68.3
p14,329,raw,non,1040,530,7,3,586.2,-136.4
p14,329,raw,non,1040,932,7,4,887.8,600.8
p14,329,raw,non,1040,2408,7,5,956.4,431.7
p14,329,raw,non,1040,2686,7,6,934.3,382.9
p14,329,raw,non,1040,2944,7,7,1111.5,461.2
p15,313,raw,non,1040,10,6,1,1041,553.2
p15,313,raw,non,1040,234,6,2,984.7,513.8
p15,313,raw,non,1040,1064,6,3,964.3,451.2
p15,313,raw,non,1040,1298,6,4,798.1,466.7
p15,313,raw,non,1040,2656,6,5,920.8,392.7
p15,313,raw,non,1040,2884,6,6,1217.9,477.1
p16,321,raw,non,1040,10,6,1,962,485.1
p16,321,raw,non,1040,1016,6,2,1116.5,491.2
p16,321,raw,non,1040,1326,6,3,1035.2,434.6
p16,321,raw,non,1040,1652,6,4,1235.5,459.8
p16,321,raw,non,1040,2198,6,5,766.2,490.3
p16,321,raw,non,1040,2460,6,6,736.7,491.6
P7,329,raw,non,1040,102,8,1,1005.6,446.1
P7,329,raw,non,1040,314,8,2,958,506.2
P7,329,raw,non,1040,1056,8,3,973,412.3
P7,329,raw,non,1040,1454,8,4,816.3,478
P7,329,raw,non,1040,2096,8,5,938.5,435.3
P7,329,raw,non,1040,2354,8,6,1200.4,448
P7,329,raw,non,1040,2616,8,7,780.4,498.4
P7,329,raw,non,1040,2930,8,8,954.6,418.4
p9,366,raw,non,1040,10,7,1,979.2,383.3
p9,366,raw,non,1040,282,7,2,974.5,458.6
p9,366,raw,non,1040,634,7,3,1145.6,693.2
p9,366,raw,non,1040,780,7,4,918.8,449
p9,366,raw,non,1040,1634,7,5,956.9,396.5
p9,366,raw,non,1040,2732,7,6,1003.9,413.5
p9,366,raw,non,1040,2906,7,7,947.6,397.3
p9,367,raw,non,1040,10,10,1,826.5,413.1
p9,367,raw,non,1040,238,10,2,918.8,455.3
p9,367,raw,non,1040,484,10,3,957.3,463.3
p9,367,raw,non,1040,664,10,4,907.6,448
p9,367,raw,non,1040,886,10,5,944.9,475
p9,367,raw,non,1040,1026,10,6,896.8,442
p9,367,raw,non,1040,1222,10,7,932.5,468
p9,367,raw,non,1040,1608,10,8,884.6,454.6
p9,367,raw,non,1040,1798,10,9,942.6,480.9
p9,367,raw,non,1040,2914,10,10,880.9,373.5
p10,306,raw,non,1036,10,5,1,1004.6,477.7
p10,306,raw,non,1036,90,5,2,956.4,513
p10,306,raw,non,1036,264,5,3,950.4,618
p10,306,raw,non,1036,374,5,4,937.8,666.1
p10,306,raw,non,1036,532,5,5,943.1,631.1
p10,307,raw,non,1036,10,8,1,949.6,597.2
p10,307,raw,non,1036,816,8,2,891.6,469.6
p10,307,raw,non,1036,1064,8,3,1122.4,443.8
p10,307,raw,non,1036,1398,8,4,735.6,432.7
p10,307,raw,non,1036,1926,8,5,1130.8,768.9
p10,307,raw,non,1036,2172,8,6,1062.8,603.5
p10,307,raw,non,1036,2442,8,7,1096.1,617.7
p10,307,raw,non,1036,2690,8,8,739.7,630.3
p11,317,raw,non,1036,10,8,1,279.6,337.2
p11,317,raw,non,1036,134,8,2,964.2,498
p11,317,raw,non,1036,926,8,3,1051.5,413.5
p11,317,raw,non,1036,1240,8,4,915,375.7
p11,317,raw,non,1036,1512,8,5,727.5,360.5
p11,317,raw,non,1036,1862,8,6,634.8,673
p11,317,raw,non,1036,2666,8,7,1173.9,670.3
p11,317,raw,non,1036,2850,8,8,1104.4,673.2
p12,301,raw,non,1036,10,11,1,912.1,485.2
p12,301,raw,non,1036,216,11,2,961.7,520
p12,301,raw,non,1036,928,11,3,1061.3,377.7
p12,301,raw,non,1036,1160,11,4,902.7,350.3
p12,301,raw,non,1036,1400,11,5,1097.4,551.1
p12,301,raw,non,1036,1870,11,6,1107.3,705.2
p12,301,raw,non,1036,2110,11,7,1070.5,705.4
p12,301,raw,non,1036,2426,11,8,1066.3,657.6
p12,301,raw,non,1036,2666,11,9,951.6,626.9
p12,301,raw,non,1036,2746,11,10,735.2,585.3
p12,301,raw,non,1036,2898,11,11,602.9,579.3
p13,324,raw,non,1036,10,10,1,906.8,418.3
p13,324,raw,non,1036,208,10,2,1022.1,516.9
p13,324,raw,non,1036,1006,10,3,927.7,383.6
p13,324,raw,non,1036,1196,10,4,712.4,316.8
p13,324,raw,non,1036,1412,10,5,754.3,314.9
p13,324,raw,non,1036,1804,10,6,1033.1,274.6
p13,324,raw,non,1036,1972,10,7,1167.4,286.4
p13,324,raw,non,1036,2298,10,8,1119.4,467.9
p13,324,raw,non,1036,2538,10,9,894,498.1
p13,324,raw,non,1036,2866,10,10,1000.5,553.4
p14,325,raw,non,1036,10,11,1,964.1,544.4
p14,325,raw,non,1036,782,11,2,932.2,392.1
p14,325,raw,non,1036,1036,11,3,1045.2,485.5
p14,325,raw,non,1036,1154,11,4,1162.1,657.8
p14,325,raw,non,1036,1340,11,5,1124.9,680.3
p14,325,raw,non,1036,1510,11,6,1126.3,603.9
p14,325,raw,non,1036,1698,11,7,689.4,594.3
p14,325,raw,non,1036,1928,11,8,623,616.8
p14,325,raw,non,1036,2140,11,9,679.9,368.1
p14,325,raw,non,1036,2578,11,10,942,454.7
p14,325,raw,non,1036,2930,11,11,1092,473
p15,307,raw,non,1036,10,6,1,1263.4,1316.3
p15,307,raw,non,1036,236,6,2,983.7,596.3
p15,307,raw,non,1036,1250,6,3,1048.5,448.3
p15,307,raw,non,1036,1524,6,4,932.9,396.9
p15,307,raw,non,1036,2246,6,5,1154.3,577.8
p15,307,raw,non,1036,2556,6,6,1125.1,802.2
p16,317,raw,non,1036,10,7,1,1177.1,591.2
p16,317,raw,non,1036,212,7,2,974,549.8
p16,317,raw,non,1036,1052,7,3,852.7,551.9
p16,317,raw,non,1036,1540,7,4,915.4,374
p16,317,raw,non,1036,2020,7,5,1107.3,383.6
p16,317,raw,non,1036,2314,7,6,1193.7,380.1
p16,317,raw,non,1036,2548,7,7,746.2,374.8
P7,324,raw,non,1036,10,3,1,844.3,365.9
P7,324,raw,non,1036,212,3,2,923.4,424.2
P7,324,raw,non,1036,922,3,3,940.6,444.7
P7,325,raw,non,1036,10,7,1,950.7,523.5
P7,325,raw,non,1036,84,7,2,1043.4,489.3
P7,325,raw,non,1036,286,7,3,975.9,497.1
P7,325,raw,non,1036,1080,7,4,911.5,377.3
P7,325,raw,non,1036,1402,7,5,847.2,560.1
P7,325,raw,non,1036,2324,7,6,908.1,319.4
P7,325,raw,non,1036,2656,7,7,1124.2,325.4
p9,362,raw,non,1036,10,8,1,915.3,508.5
p9,362,raw,non,1036,342,8,2,944.2,522.2
p9,362,raw,non,1036,640,8,3,872.9,519.5
p9,362,raw,non,1036,724,8,4,976.8,539.9
p9,362,raw,non,1036,884,8,5,922,542.2
p9,362,raw,non,1036,1720,8,6,927.4,435.8
p9,362,raw,non,1036,2318,8,7,1006.7,445.3
p9,362,raw,non,1036,2914,8,8,928.4,458.9
p10,300,raw,non,1035,10,7,1,1080.7,498.9
p10,300,raw,non,1035,96,7,2,972.1,470
p10,300,raw,non,1035,300,7,3,978.3,614.2
p10,300,raw,non,1035,1826,7,4,948.3,674.4
p10,300,raw,non,1035,2008,7,5,787.7,651.1
p10,300,raw,non,1035,2514,7,6,1184,644.8
p10,300,raw,non,1035,2848,7,7,1165.8,397.1
p11,313,raw,non,1035,10,6,1,921,579.4
p11,313,raw,non,1035,482,6,2,958,547.7
p11,313,raw,non,1035,1334,6,3,891.2,582.8
p11,313,raw,non,1035,1672,6,4,1211.2,595.5
p11,313,raw,non,1035,2016,6,5,893,492.8
p11,313,raw,non,1035,2720,6,6,836.3,481.4
p12,297,raw,non,1035,10,9,1,952.7,564.8
p12,297,raw,non,1035,800,9,2,837,563.4
p12,297,raw,non,1035,950,9,3,817.7,608.3
p12,297,raw,non,1035,1282,9,4,843.5,460.1
p12,297,raw,non,1035,1426,9,5,837.7,414.1
p12,297,raw,non,1035,1750,9,6,1099.9,343
p12,297,raw,non,1035,2272,9,7,1213.8,515.9
p12,297,raw,non,1035,2450,9,8,1178,573.8
p12,297,raw,non,1035,2670,9,9,1186.5,622.1
p13,320,raw,non,1035,10,8,1,1111.5,525.3
p13,320,raw,non,1035,226,8,2,947,542.6
p13,320,raw,non,1035,1036,8,3,818.5,597.6
p13,320,raw,non,1035,1350,8,4,1191.6,621.6
p13,320,raw,non,1035,1706,8,5,1160,437.3
p13,320,raw,non,1035,2042,8,6,1134,315.8
p13,320,raw,non,1035,2302,8,7,1064.4,266.9
p13,320,raw,non,1035,2562,8,8,801.4,435.7
p14,321,raw,non,1035,10,3,1,932.6,600.6
p14,321,raw,non,1035,1714,3,2,1068.6,392.6
p14,321,raw,non,1035,2652,3,3,684.8,569.1
p15,302,raw,non,1035,10,8,1,1178.1,829.2
p15,302,raw,non,1035,318,8,2,1040.2,593.6
p15,302,raw,non,1035,652,8,3,1024.5,595.5
p15,302,raw,non,1035,1396,8,4,985.1,569
p15,302,raw,non,1035,1780,8,5,1030.7,574.1
p15,302,raw,non,1035,2036,8,6,912.5,533.3
p15,302,raw,non,1035,2506,8,7,996.1,606.6
p15,302,raw,non,1035,2930,8,8,996.7,523.4
p15,303,raw,non,1035,16,8,1,998.2,546
p15,303,raw,non,1035,792,8,2,857.4,558.9
p15,303,raw,non,1035,1072,8,3,1225.1,621.7
p15,303,raw,non,1035,1582,8,4,1172.1,484.3
p15,303,raw,non,1035,1800,8,5,1134,394.9
p15,303,raw,non,1035,1986,8,6,1166.8,347.2
p15,303,raw,non,1035,2310,8,7,813.6,570.6
p15,303,raw,non,1035,2548,8,8,879.2,579.6
p16,312,raw,non,1035,12,2,1,916,456.8
p16,312,raw,non,1035,2842,2,2,1409.9,1188
p16,313,raw,non,1035,10,8,1,944,545.6
p16,313,raw,non,1035,940,8,2,1149.4,580.9
p16,313,raw,non,1035,1150,8,3,837.1,532.8
p16,313,raw,non,1035,1304,8,4,791.3,517.5
p16,313,raw,non,1035,1528,8,5,823.7,481
p16,313,raw,non,1035,1860,8,6,1077.2,360.7
p16,313,raw,non,1035,2024,8,7,1138.5,324
p16,313,raw,non,1035,2984,8,8,1148.7,364
P7,320,raw,non,1035,10,6,1,990.6,359.7
P7,320,raw,non,1035,330,6,2,946.6,510.4
P7,320,raw,non,1035,1154,6,3,822,565.4
P7,320,raw,non,1035,1508,6,4,752.9,573.9
P7,320,raw,non,1035,1792,6,5,1133.8,351.9
P7,320,raw,non,1035,2456,6,6,955.8,306.3
p9,357,raw,non,1035,32,15,1,974.9,559.1
p9,357,raw,non,1035,172,15,2,931.8,555.8
p9,357,raw,non,1035,338,15,3,994.3,565.5
p9,357,raw,non,1035,494,15,4,946.4,559.8
p9,357,raw,non,1035,682,15,5,995.2,560
p9,357,raw,non,1035,814,15,6,943.1,553.1
p9,357,raw,non,1035,1024,15,7,992.5,567.7
p9,357,raw,non,1035,1380,15,8,973.3,560.8
p9,357,raw,non,1035,1686,15,9,996.2,555.6
p9,357,raw,non,1035,1910,15,10,953.3,558.6
p9,357,raw,non,1035,2158,15,11,995.5,572.7
p9,357,raw,non,1035,2268,15,12,949,570.5
p9,357,raw,non,1035,2434,15,13,986.5,579.8
p9,357,raw,non,1035,2578,15,14,947.3,582.7
p9,357,raw,non,1035,2870,15,15,992.5,581.5
p9,358,raw,non,1035,10,10,1,1003.8,561
p9,358,raw,non,1035,156,10,2,939.9,560
p9,358,raw,non,1035,348,10,3,981.2,558.6
p9,358,raw,non,1035,754,10,4,938.4,570.7
p9,358,raw,non,1035,1168,10,5,970.5,574.8
p9,358,raw,non,1035,1256,10,6,932.2,582.3
p9,358,raw,non,1035,1444,10,7,962.5,585.3
p9,358,raw,non,1035,1912,10,8,929.9,578.5
p9,358,raw,non,1035,2120,10,9,960.4,591.2
p9,358,raw,non,1035,2970,10,10,871.6,586.1
p10,294,raw,non,1032,10,6,1,997.2,521.8
p10,294,raw,non,1032,192,6,2,967.8,586.4
p10,294,raw,non,1032,960,6,3,870.9,596.7
p10,294,raw,non,1032,1140,6,4,739.6,420.4
p10,294,raw,non,1032,2258,6,5,648.6,380
p10,294,raw,non,1032,2798,6,6,743.2,443.1
p11,309,raw,non,1032,10,5,1,887.8,511.1
p11,309,raw,non,1032,318,5,2,941.9,539.7
p11,309,raw,non,1032,1122,5,3,919,631.3
p11,309,raw,non,1032,2436,5,4,752.3,482.7
p11,309,raw,non,1032,2574,5,5,730.3,417.4
p12,293,raw,non,1032,10,9,1,911.3,522.3
p12,293,raw,non,1032,240,9,2,964,550.1
p12,293,raw,non,1032,946,9,3,1002.2,521.9
p12,293,raw,non,1032,1244,9,4,795.1,425.4
p12,293,raw,non,1032,1416,9,5,740,400.9
p12,293,raw,non,1032,1850,9,6,656.6,364.2
p12,293,raw,non,1032,2268,9,7,1294.7,345.9
p12,293,raw,non,1032,2658,9,8,1191.9,657.6
p12,293,raw,non,1032,2956,9,9,970.8,683.7
p13,316,raw,non,1032,10,7,1,846.2,605.8
p13,316,raw,non,1032,200,7,2,948.4,581.7
p13,316,raw,non,1032,548,7,3,926.2,549
p13,316,raw,non,1032,1290,7,4,1068.6,524.5
p13,316,raw,non,1032,1528,7,5,1073,468.6
p13,316,raw,non,1032,1792,7,6,1100.5,407.2
p13,316,raw,non,1032,2622,7,7,1166.8,610.4
p14,317,raw,non,1032,10,10,1,971.8,539.7
p14,317,raw,non,1032,66,10,2,922.5,575.6
p14,317,raw,non,1032,1020,10,3,869.4,590.5
p14,317,raw,non,1032,1126,10,4,1095.5,670.9
p14,317,raw,non,1032,1364,10,5,901.5,653.4
p14,317,raw,non,1032,1638,10,6,775.6,506.2
p14,317,raw,non,1032,1848,10,7,989.8,504
p14,317,raw,non,1032,2242,10,8,717.6,417.6
p14,317,raw,non,1032,2748,10,9,611.1,360.6
p14,317,raw,non,1032,2940,10,10,697.8,388.6
p15,298,raw,non,1032,10,8,1,967.5,713
p15,298,raw,non,1032,264,8,2,961.7,607.4
p15,298,raw,non,1032,1364,8,3,1162.5,651
p15,298,raw,non,1032,1552,8,4,1235.8,683.5
p15,298,raw,non,1032,1712,8,5,831.1,451.5
p15,298,raw,non,1032,1920,8,6,756.9,430.6
p15,298,raw,non,1032,2224,8,7,1132.3,508.4
p15,298,raw,non,1032,2782,8,8,823.7,662.5
p16,308,raw,non,1032,10,2,1,905.9,553.9
p16,308,raw,non,1032,1122,2,2,705.7,389
P7,316,raw,non,1032,10,6,1,1225.3,404
P7,316,raw,non,1032,214,6,2,1012,464
P7,316,raw,non,1032,676,6,3,948.3,478.2
P7,316,raw,non,1032,1600,6,4,760.4,376.8
P7,316,raw,non,1032,2346,6,5,1118.3,372.1
P7,316,raw,non,1032,2788,6,6,697.4,322.2
p9,353,raw,non,1032,10,8,1,823,487.8
p9,353,raw,non,1032,242,8,2,970.2,584.3
p9,353,raw,non,1032,1188,8,3,1026.5,653.9
p9,353,raw,non,1032,1524,8,4,1134.1,623.4
p9,353,raw,non,1032,1902,8,5,1121.9,554.3
p9,353,raw,non,1032,2180,8,6,1157.6,529.6
p9,353,raw,non,1032,2510,8,7,1028.9,623.4
p9,353,raw,non,1032,2808,8,8,925.6,629.7
p10,290,raw,non,1030,10,9,1,927.6,523.3
p10,290,raw,non,1030,196,9,2,970.4,597.5
p10,290,raw,non,1030,1112,9,3,791.6,492.1
p10,290,raw,non,1030,1276,9,4,1233.4,488.4
p10,290,raw,non,1030,2074,9,5,1267.4,584.8
p10,290,raw,non,1030,2264,9,6,1127.7,581.8
p10,290,raw,non,1030,2404,9,7,956,534
p10,290,raw,non,1030,2654,9,8,918,642.5
p10,290,raw,non,1030,2888,9,9,1100.3,612.3
p11,305,raw,non,1030,10,4,1,965.8,440
p11,305,raw,non,1030,312,4,2,986.6,475.6
p11,305,raw,non,1030,1594,4,3,826.2,561.8
p11,305,raw,non,1030,2448,4,4,763.2,600.2
p12,289,raw,non,1030,10,11,1,930.5,550
p12,289,raw,non,1030,264,11,2,954,540.1
p12,289,raw,non,1030,1018,11,3,779.7,530.9
p12,289,raw,non,1030,1328,11,4,745.1,491
p12,289,raw,non,1030,1490,11,5,955.6,316.1
p12,289,raw,non,1030,1704,11,6,884.2,307.1
p12,289,raw,non,1030,1904,11,7,828.9,292.6
p12,289,raw,non,1030,2144,11,8,1034.8,299.7
p12,289,raw,non,1030,2394,11,9,1300.2,459.7
p12,289,raw,non,1030,2678,11,10,1252.8,300.1
p12,289,raw,non,1030,2992,11,11,1219.8,313.4
p13,312,raw,non,1030,10,9,1,938.1,367.1
p13,312,raw,non,1030,164,9,2,988.3,404.1
p13,312,raw,non,1030,394,9,3,922.8,485.8
p13,312,raw,non,1030,1194,9,4,822.5,491.5
p13,312,raw,non,1030,1484,9,5,738.4,521.2
p13,312,raw,non,1030,2014,9,6,1177.1,503.4
p13,312,raw,non,1030,2394,9,7,1103.1,558.5
p13,312,raw,non,1030,2540,9,8,1233.8,495.8
p13,312,raw,non,1030,2958,9,9,939.5,332
p14,312,raw,non,1030,10,7,1,900,536.5
p14,312,raw,non,1030,1084,7,2,868.6,552.1
